,代码,名称,,涨幅,现价,涨跌,买价,卖价,总手,总金额,现手,1分钟涨速,实体涨幅,现均差%,换手,委比%,总市值,流通市值,流通比例,封单额_新,封单量_新,4分钟涨速,当日偏离值,异动偏离值,10日内偏离值,30日内偏离值,10日异动次数,内盘,外盘,内外比,备注,利空,利好,主力净量,量比,TTM市盈率,净利润,市净率,每股盈利,细分行业,所属行业,昨收,开盘,开盘涨幅,竞价换手,最高,最低,5日涨幅,10日涨幅,20日涨幅,年初至今,振幅,买量,卖量,笔数,贡献度,机构动向,异动类型,总股本,流通股本,利润总额,净利润增长率,每股净资产,金叉个数,散户数量,自选时间,自选价格,自选收益,上市日期,
4,SZ002859,洁美科技,--,+7.47%,89.00,+6.19,88.99,89.00,35131290,3116370600,186200--,+0.00%,+2.89%,+0.35,8.66%,+49.87,38379165000,36125047000,94.13%,--,--,+0.00%,--,--,--,--,--,19753497,15377793,1.28,--,无,无,0.16,1.18,164.1,47752907,12.48,0.111,其他电子,其他电子,82.81,86.50,+4.46%,--,91.09,85.51,+0.76%,+10.70%,+56.75%,+223.87%,6.74%,24500,1780,126717,--,2.79,--,431226570,405899410,45662409亿,41.59%,7.13,2,-35.52,--,--,--,20170407,
32,SH688334,西高院,--,+7.44%,20.35,+1.41,20.35,20.36,9096561,186241280,86371--,+0.00%,+7.11%,-0.65,5.80%,+28.92,6442392100,3193010600,49.56%,--,--,+0.00%,--,--,--,--,--,3953301,5143260,0.769,--,无,无,0.38,5.36,25.55,66398216,2.17,0.210,专业服务,其他社会服务,18.94,19.00,+0.32%,--,21.77,18.94,+11.14%,+5.66%,-3.53%,+6.24%,14.94%,1670,5295,10189,+0.02,9.38,--,316579470,156904700,89547529亿,5.44%,9.40,6,-165.01,--,--,--,20230619,
,SZ002529,海源复材,--,+7.42%,8.40,+0.58,8.40,8.41,14189880,114049045,234700--,+0.12%,+7.42%,+4.64,5.46%,-23.13,2184000000,2184000000,100.00%,--,--,+0.12%,--,--,--,--,--,6598482,7591398,0.869,--,无,无,0.07,2.24,,-20306089,27.41,-0.078,其他专用设备,专用设备,7.82,7.82,+0.00%,--,8.45,7.58,+13.06%,+3.58%,-0.24%,+21.04%,11.13%,13700,11200,10183,--,5.22,--,260000000,260000000,-20306089亿,12.80%,0.31,3,-26.80,--,--,--,20101224,
,SZ002696,百洋股份,--,+7.41%,5.80,+0.40,5.79,5.80,29119750,163902430,365100--,-1.86%,+8.01%,+3.17,8.71%,+25.69,2005374500,1938701700,96.68%,--,--,-1.86%,--,--,--,--,--,14695420,14424330,1.02,--,无,无,0.74,2.90,118.9,-19209170,1.48,-0.056,水产饲料,农产品加工,5.40,5.37,-0.56%,--,5.94,5.23,+4.88%,-0.17%,-11.72%,-17.38%,13.15%,22500,14300,18678,--,21.27,--,345754230,334258920,-16717078亿,-521.3%,3.93,13,-144.59,--,--,--,20120905,
4,SZ001282,三联锻造,--,+7.36%,19.25,+1.32,19.14,19.25,5576124,102719762,175200--,-0.47%,+7.36%,+4.62,3.65%,-79.31,4277072800,2939998600,68.74%,--,--,-0.47%,--,--,--,--,--,2673940,2902184,0.921,--,无,无,-0.13,2.99,39.91,27372468,2.59,0.123,底盘与发动机系统,汽车零部件,17.93,17.93,+0.00%,--,19.48,17.48,+10.00%,+6.89%,-9.07%,-9.71%,11.15%,3100,1100,13694,--,-17.15,--,222185600,152727200,28029887亿,-8.70%,7.44,6,13.33,--,--,--,20230524,
,SH603158,腾龙股份,--,+7.36%,14.00,+0.96,14.00,14.02,40670020,562121170,307600--,-0.43%,+7.69%,+1.37,8.29%,-0.16,6870782100,6870782100,100.00%,--,--,-0.43%,--,--,--,--,--,20774252,19895768,1.04,--,无,有,0.08,1.37,115.1,53098251,3.02,0.110,底盘与发动机系统,汽车零部件,13.04,13.00,-0.31%,--,14.30,13.00,-8.50%,-5.15%,-0.28%,+32.08%,9.97%,41200,3800,54184,+0.02,2.14,--,490770150,490770150,68874974亿,17.27%,4.63,6,-52.00,--,--,--,20150320,
32,SH688573,信宇人,--,+7.36%,20.13,+1.38,20.13,20.14,4599992,90499634,45447--,-0.05%,+7.30%,+2.43,8.64%,-55.04,1967795800,1071242610,54.44%,--,--,-0.05%,--,--,--,--,--,2162572,2437420,0.887,--,无,无,0.25,1.83,,-35536935,5.69,-0.380,锂电专用设备,电池,18.75,18.76,+0.05%,--,20.38,18.48,+3.76%,-3.22%,-17.67%,-11.67%,10.13%,99,7455,8856,+0.01,11.68,--,97754388,53216225,-35389338亿,-37.39%,3.54,0,-39.04,--,--,--,20230817,
32,SH688210,统联精密,--,+7.34%,47.09,+3.22,47.08,47.09,6016429,277553300,49515--,-0.06%,+8.23%,+2.18,3.70%,-46.80,7659683300,7659683300,100.00%,--,--,-0.06%,--,--,--,--,--,2170425,3846004,0.564,--,无,无,-0.10,1.33,,-19915866,5.98,-0.122,消费电子零部件及组装,消费电子,43.87,43.51,-0.82%,--,47.30,43.21,+4.02%,-2.75%,-6.38%,-14.88%,9.32%,3912,156,12668,+0.03,-3.47,--,162660510,162660510,-28343822亿,-826.1%,7.87,2,148.91,--,--,--,20211227,
4,SZ300821,东岳硅材,--,+7.29%,18.84,+1.28,18.83,18.84,122377960,2239417500,2900--,+0.00%,+10.24%,+3.08,10.20%,-16.17,22608000000,22604058000,99.98%,--,--,+0.00%,--,--,--,--,--,62659300,59718660,1.05,--,无,无,0.74,1.12,163.9,194033430,4.41,0.160,有机硅,化学制品,17.56,17.09,-2.68%,--,19.16,17.06,+6.74%,+26.61%,+24.27%,+61.86%,11.96%,102000,97768,132380,--,10.92,--,1200000000,1199790750,194033990亿,427.0%,4.27,4,-212.66,--,--,--,20200312,
4,SH603660,苏州科达,--,+7.28%,11.93,+0.81,11.92,11.93,30275598,353430480,105300--,+0.08%,+5.11%,+2.30,5.30%,+28.57,6817907900,6817907900,100.00%,--,--,+0.08%,--,--,--,--,--,12320389,17955209,0.686,--,无,无,0.10,1.52,,-164098740,9.62,-0.287,其他计算机设备,计算机设备,11.12,11.35,+2.07%,--,12.08,11.00,+3.29%,+4.65%,-11.56%,+8.16%,9.71%,98100,50400,36876,+0.02,4.12,--,571492700,571492700,-165637290亿,-136.3%,1.24,4,-2.87,--,--,--,20161201,
4,SZ301188,力诺药包,--,+7.27%,63.16,+4.28,63.16,63.20,29780477,1919224300,100--,-0.11%,+8.24%,-2.18,11.13%,-83.57,16897613000,16897613000,100.00%,--,--,-0.11%,--,--,--,--,--,15947655,13832822,1.15,--,无,无,-0.51,1.14,421.0,41002475,8.62,0.170,医疗耗材,医疗器械,58.88,58.35,-0.90%,--,67.93,58.05,+18.28%,+49.49%,+58.26%,+260.91%,16.78%,575,8300,82995,--,-5.09,--,267536620,267536620,50645854亿,1.18%,7.33,2,164.97,--,--,--,20211111,
4,SZ300747,锐科激光,--,+7.27%,55.66,+3.77,55.66,55.67,54832355,2985477100,200--,+0.05%,+8.82%,+2.34,10.50%,+54.84,31258656000,29053291000,92.94%,--,--,+0.05%,--,--,--,--,--,28661119,26171236,1.10,--,无,无,0.55,1.01,167.4,41835883,9.08,0.075,激光设备,自动化设备,51.89,51.15,-1.43%,--,57.36,51.08,+23.28%,+36.89%,+37.70%,+106.45%,12.10%,33400,8830,123745,+0.65,5.97,--,561600000,521977920,48665122亿,147.0%,6.13,0,-264.86,--,--,--,20180625,
32,SH688286,敏芯股份,--,+7.18%,72.08,+4.83,72.08,72.11,3168109,225027920,13006--,-0.06%,+7.21%,+1.56,5.65%,-36.77,4040788400,4040788400,100.00%,--,--,-0.06%,--,--,--,--,--,1471911,1696198,0.868,--,无,无,0.33,1.99,177.4,-10361009,3.81,-0.190,模拟芯片设计,半导体,67.25,67.23,-0.03%,--,74.98,66.51,+14.03%,+15.70%,-5.59%,-8.70%,12.59%,989,1285,7439,+0.01,8.35,--,56059772,56059772,-10847670亿,-463.7%,18.93,4,-174.73,--,--,--,20200810,
32,SH688499,利元亨,--,+7.13%,46.57,+3.10,46.57,46.60,8722605,396324220,200--,-0.11%,+6.32%,+2.61,5.17%,+47.25,7857686700,7857686700,100.00%,--,--,-0.11%,--,--,--,--,--,4188071,4534534,0.924,--,无,无,0.14,1.21,136.5,18877372,3.35,0.110,锂电专用设备,电池,43.47,43.80,+0.76%,--,47.00,43.21,-0.66%,-13.44%,-17.58%,-19.32%,8.72%,16472,1000,22266,+0.03,5.21,--,168728510,168728510,20967693亿,47.25%,13.89,6,18.57,--,--,--,20210701,
4,SH600552,凯盛科技,--,+7.13%,21.94,+1.46,21.93,21.94,106270129,2286156600,918600--,+0.00%,+7.08%,+2.09,11.25%,-5.34,20724675000,20724675000,100.00%,--,--,+0.00%,--,--,--,--,--,50172239,56097890,0.894,--,无,无,0.45,0.79,156.1,27918294,4.80,0.030,面板,光学光电子,20.48,20.49,+0.05%,--,22.08,20.26,-3.31%,+16.76%,+20.42%,+77.65%,8.89%,75300,44760,183597,+0.07,6.66,--,944606890,944606890,31216492亿,17.07%,4.57,5,-11.03,--,--,--,20021108,
4,SZ301183,东田微,--,+7.12%,253.90,+16.88,253.88,253.90,9560415,2363816900,100--,-0.03%,+7.58%,+2.81,16.29%,-71.19,20331385000,14903680000,73.30%,--,--,-0.03%,--,--,--,--,--,4999181,4561234,1.10,--,无,无,1.35,1.32,187.3,28065377,20.62,0.350,光学元件,光学光电子,237.02,236.00,-0.43%,--,258.88,234.68,+20.45%,+11.93%,+2.49%,+63.90%,10.21%,200,11067,48076,--,9.06,--,80076350,58699016,31413847亿,39.64%,12.31,2,-1334.79,--,--,--,20220524,
,SH603657,春光科技,--,+7.11%,24.56,+1.63,24.54,24.56,8351142,199547600,44100--,-0.20%,+8.34%,+2.90,6.18%,+20.99,3320267600,3320267600,100.00%,--,--,-0.20%,--,--,--,--,--,4524220,3826922,1.18,--,无,无,0.71,2.06,,-35408929,3.81,-0.260,家电零部件,白色家电,22.93,22.67,-1.13%,--,25.22,22.32,+1.28%,-7.74%,-24.64%,-17.58%,12.65%,1000,6300,21477,+0.01,39.27,--,135190050,135190050,-47373239亿,-1316%,6.45,9,-54.65,--,--,--,20180730,
4,SZ301200,大族数控,--,+7.10%,326.00,+21.60,325.99,326.00,6702525,2172380100,100--,+0.01%,+6.93%,+0.62,1.58%,-15.78,159416520000,138627610000,86.96%,--,--,+0.01%,--,--,--,--,--,3567687,3134838,1.14,--,无,无,0.10,1.34,154.7,322917810,14.07,0.660,其他自动化设备,自动化设备,304.40,304.86,+0.15%,--,333.13,304.56,+12.93%,+16.80%,+49.33%,+175.87%,9.39%,1700,11632,35778,+3.26,6.97,--,489007740,425238070,363392500亿,176.5%,23.16,1,-63.00,--,--,--,20220228,
,SZ002842,翔鹭钨业,--,+7.09%,46.35,+3.07,46.34,46.35,84368379,3820385800,931100↑,+0.00%,+11.69%,+2.47,31.43%,-56.41,15164442000,12443230300,82.06%,--,--,+0.00%,--,--,--,--,--,39415289,44953090,0.877,--,无,无,1.12,1.19,39.29,250511730,10.39,0.770,钨,小金属,43.28,41.50,-4.11%,0.52%,47.38,41.50,+35.84%,+43.62%,+39.77%,+223.63%,13.59%,24900,271060,173116,--,4.80,--,327172420,268462360,288877310亿,2917%,4.46,0,-252.33,20260616,46.83,-1.02%,20170119,
32,SH688610,埃科光电,--,+7.07%,241.00,+15.92,240.50,241.00,1841165,422846490,400--,-0.12%,+9.54%,+5.04,4.50%,+36.02,16388000000,9864748900,60.20%,--,--,-0.12%,--,--,--,--,--,857772,983393,0.872,--,无,无,0.00,1.00,208.6,23204810,10.56,0.340,仪器仪表,通用设备,225.08,220.02,-2.25%,--,243.99,217.36,+7.73%,+40.36%,+46.32%,+289.90%,11.83%,500,5180,6205,+0.06,0.07,--,68000000,40932568,22816482亿,169.1%,22.83,3,369.70,--,--,--,20230719,
32,SH688077,大地熊,--,+7.06%,30.47,+2.01,30.47,30.48,6634297,198779760,48948--,-0.07%,+7.06%,+1.78,5.80%,-62.47,3488160000,3488160000,100.00%,--,--,-0.07%,--,--,--,--,--,3108671,3525626,0.882,--,无,无,0.54,2.24,56.04,11640628,3.14,0.100,磁性材料,金属新材料,28.46,28.46,+0.00%,--,31.11,27.93,+9.60%,+11.20%,+0.20%,+0.46%,11.17%,12856,25200,13841,+0.01,17.17,--,114478504,114478504,13450979亿,71.24%,9.70,5,-113.05,--,--,--,20200722,
4,SZ300991,创益通,--,+7.06%,41.69,+2.75,41.69,41.70,6019624,246873570,20800--,+0.34%,+8.29%,+1.74,5.73%,+48.65,6003360000,4381890000,72.99%,--,--,+0.34%,--,--,--,--,--,3161172,2858452,1.11,--,无,无,0.18,1.64,,-6429603,9.57,-0.040,其他电子,其他电子,38.94,38.50,-1.13%,--,42.60,38.21,+13.60%,+8.91%,-9.57%,-1.16%,11.27%,100,300,20014,--,5.89,--,144000000,105106500,-5030514亿,-202.6%,4.36,5,11.45,--,--,--,20210520,
32,SH688559,海目星,--,+7.06%,72.03,+4.75,72.02,72.03,18104502,1280917840,200--,+0.03%,+7.28%,+1.90,7.31%,-22.63,17846084000,17846084000,100.00%,--,--,+0.03%,--,--,--,--,--,7995980,10108522,0.791,--,无,有,0.15,1.15,,25210086,7.37,0.100,激光设备,自动化设备,67.28,67.14,-0.21%,--,72.52,67.14,+6.76%,+19.57%,+9.48%,+49.88%,8.00%,5125,1020,54015,+0.06,3.10,--,247759040,247759040,23530754亿,113.4%,9.78,3,31.12,--,--,--,20200909,
4,SH603290,XD斯达半,--,+7.02%,124.45,+8.16,124.44,124.45,13405935,1660981700,95060--,-0.01%,+6.44%,+0.47,5.60%,-52.40,29802473000,29802473000,100.00%,--,--,-0.01%,--,--,--,--,--,6416548,6989387,0.918,--,无,无,0.23,1.72,90.82,26626794,4.28,0.110,分立器件,半导体,116.29,116.92,+0.54%,--,127.80,116.81,+11.62%,+6.91%,+0.91%,+30.20%,9.45%,600,8920,57360,+0.10,7.02,--,239473470,239473470,27353431亿,-74.32%,29.08,2,-61.49,--,--,--,20200204,
,SZ300448,浩云科技,--,+7.01%,7.17,+0.47,7.17,7.18,39342206,275613290,271400--,-0.55%,+7.66%,+2.45,6.12%,-82.84,4850627500,4607206500,94.98%,--,--,-0.56%,--,--,--,--,--,16867850,22474356,0.751,--,无,无,0.07,1.80,,1366251,3.98,0.002,IT服务,IT服务,6.70,6.66,-0.60%,--,7.27,6.57,-2.32%,-7.60%,-15.17%,-8.22%,10.45%,3000,70100,31909,--,1.93,--,676517080,642567150,-97557亿,122.5%,1.80,7,7.68,--,--,--,20150424,
4,SZ003031,中瓷电子,--,+7.01%,161.01,+10.55,161.01,161.02,18628699,2916402400,273900--,+0.01%,+5.93%,+2.96,5.48%,+95.74,72624021000,54768630000,75.41%,--,--,+0.01%,--,--,--,--,--,10212621,8416078,1.21,--,无,无,0.33,1.53,114.7,193303410,10.99,0.430,通信终端及配件,通信设备,150.46,152.00,+1.02%,--,162.00,150.68,+12.32%,+13.71%,-6.38%,+121.41%,7.52%,22800,400,86615,+1.47,9.02,--,451052860,340156700,231883790亿,57.32%,14.65,3,-111.28,--,--,--,20210104,
4,SH605168,三人行,--,+7.01%,49.49,+3.24,49.49,49.50,11926898,587481240,30578--,+0.20%,+6.98%,+0.50,5.66%,-2.28,10433332600,10433332600,100.00%,--,--,+0.20%,--,--,--,--,--,6822559,5104339,1.34,--,无,无,0.79,2.29,81.85,10998377,3.82,0.050,广告营销,文化传媒,46.25,46.26,+0.02%,--,50.88,45.39,+7.61%,+1.41%,-18.58%,+30.72%,11.87%,822,1700,38602,+0.04,23.69,--,210816990,210816990,9931256亿,-85.03%,12.97,0,-140.70,--,--,--,20200528,
4,SH600563,法拉电子,--,+6.99%,168.29,+10.99,168.29,168.30,12836496,2147745200,144879--,+0.36%,+4.53%,+0.62,5.71%,+4.29,37865250000,37865250000,100.00%,--,--,+0.36%,--,--,--,--,--,6505612,6330884,1.03,--,无,有,-0.00,1.17,31.67,267736530,6.01,1.19,被动元件,元件,157.30,161.00,+2.35%,--,173.00,159.51,+2.45%,+1.45%,+14.02%,+63.95%,8.58%,21,400,67791,+0.13,-0.02,--,225000000,225000000,307620900亿,1.30%,27.99,5,26.09,--,--,--,20021210,
4,SZ301618,长联科技,--,+6.96%,40.25,+2.62,40.23,40.25,3330103,130455411,58900--,+0.15%,+7.10%,+2.86,6.92%,+13.96,5083663700,1938094300,38.12%,--,--,+0.15%,--,--,--,--,--,1293547,2036556,0.635,--,无,无,0.24,1.99,165.8,6262445,5.36,0.050,纺织化学用品,化学制品,37.63,37.58,-0.13%,--,40.66,36.84,+3.44%,-0.94%,+8.28%,+18.04%,10.15%,900,228,9069,--,7.95,--,126302204,48151411,6017152亿,-61.45%,7.51,8,-160.14,--,--,--,20240930,
,SZ300165,天瑞仪器,--,+6.96%,6.15,+0.40,6.15,6.16,29464500,176122400,500--,+0.00%,+7.71%,+3.00,7.01%,-2.74,3047397100,2586288300,84.87%,--,--,+0.00%,--,--,--,--,--,13308800,16155700,0.824,--,无,无,0.10,1.72,,12570646,2.89,0.025,仪器仪表,通用设备,5.75,5.71,-0.70%,--,6.24,5.62,+7.89%,+0.00%,-10.87%,+27.86%,10.78%,95000,60600,28574,--,3.11,--,495511730,420534680,13518913亿,297.4%,2.13,1,-2.45,--,--,--,20110125,
32,SH688260,昀冢科技,--,+6.95%,103.01,+6.69,103.00,103.01,8432431,915354590,200--,+0.00%,+3.01%,-5.75,7.03%,+8.82,12361200000,12361200000,100.00%,--,--,+0.00%,--,--,--,--,--,4375634,4056797,1.08,--,无,无,-1.00,1.13,,-52902596,76.54,-0.441,消费电子零部件及组装,消费电子,96.32,100.00,+3.82%,--,114.90,99.30,+12.52%,+11.85%,+74.27%,+257.67%,16.20%,16485,7174,19671,+0.04,-14.12,--,120000000,120000000,-68937075亿,-1.31%,1.35,3,718.03,--,--,--,20210406,
4,SZ300258,精锻科技,--,+6.94%,12.94,+0.84,12.94,12.95,27242687,347426840,273500--,-0.38%,+6.94%,+1.55,4.78%,-3.56,7570511300,7374395900,97.41%,--,--,-0.39%,--,--,--,--,--,11893606,15349081,0.775,--,无,无,0.48,1.70,82.92,2938805,1.61,0.005,底盘与发动机系统,汽车零部件,12.10,12.10,+0.00%,--,13.39,12.00,+1.29%,+1.85%,-4.75%,-9.35%,11.49%,85400,12800,22542,--,16.84,--,585047240,569891490,5903279亿,-92.69%,8.04,2,-76.34,--,--,--,20110826,
4,SZ000810,创维数字,--,+6.93%,11.57,+0.75,11.57,11.58,37869928,432998970,121218--,-0.26%,+6.93%,+1.26,3.41%,-73.61,13307762800,12849713400,96.56%,--,--,-0.26%,--,--,--,--,--,17484394,20385534,0.858,--,无,无,0.17,1.99,51.70,82883359,2.02,0.073,其他黑色家电,黑色家电,10.82,10.82,+0.00%,--,11.77,10.75,+9.67%,+2.30%,-7.44%,-1.11%,9.43%,382,6000,64991,--,19.99,--,1150195580,1110606180,84003459亿,1456%,5.73,4,-15.74,--,--,--,19980602,
32,SH688591,泰凌微,--,+6.93%,33.95,+2.20,33.94,33.95,9693877,324904780,56750--,+0.06%,+6.76%,+1.37,5.73%,+40.52,8201095400,5746300600,70.07%,--,--,+0.06%,--,--,--,--,--,4600155,5093722,0.903,--,无,无,0.57,2.14,82.13,8288110,3.33,0.034,数字芯片设计,半导体,31.75,31.80,+0.16%,--,34.87,31.80,+12.23%,+6.90%,-11.86%,-20.23%,9.67%,3300,3524,17102,+0.03,17.21,--,241563930,169257750,6977179亿,-76.79%,10.20,4,-157.40,--,--,--,20230825,
4,SH600237,铜峰电子,--,+6.93%,11.42,+0.74,11.41,11.42,102097624,1160929070,870700--,-0.09%,+2.79%,+0.46,16.35%,-15.00,7200193000,7133112400,99.07%,--,--,-0.09%,--,--,--,--,--,47012668,55084956,0.854,--,无,无,-0.45,1.35,61.41,24561597,3.60,0.039,被动元件,元件,10.68,11.11,+4.03%,--,11.63,11.08,-2.39%,+5.06%,+22.93%,+28.60%,5.15%,157700,24400,132812,+0.02,-6.09,--,630489760,624615800,30233946亿,-9.74%,3.18,4,137.84,--,--,--,20000609,
4,SZ301360,荣旗科技,--,+6.92%,77.89,+5.04,77.88,77.89,3767277,292812550,300--,+0.15%,+6.89%,+0.23,11.06%,-34.44,5435597300,2653052400,48.81%,--,--,+0.15%,--,--,--,--,--,1737320,2029957,0.856,--,无,无,-0.20,1.17,110.1,-550996,4.52,-0.008,其他自动化设备,自动化设备,72.85,72.87,+0.03%,--,80.60,72.87,+0.89%,-5.01%,+9.08%,+43.53%,10.61%,100,130,21304,--,-5.07,--,69785560,34061528,-2166464亿,92.55%,17.24,3,67.49,--,--,--,20230425,
32,SH688601,力芯微,--,+6.90%,60.70,+3.92,60.69,60.70,7699931,452592830,24289--,-0.33%,+6.53%,+3.38,5.76%,-59.17,8115146900,8115146900,100.00%,--,--,-0.33%,--,--,--,--,--,3735582,3964349,0.942,--,无,无,0.56,1.41,315.6,-1392981,6.51,-0.010,模拟芯片设计,半导体,56.78,56.98,+0.35%,--,61.90,55.90,+16.37%,+11.66%,-6.04%,+42.52%,10.57%,850,12646,13779,+0.03,11.25,--,133692700,133692700,-6405956亿,-114.0%,9.33,4,-438.88,--,--,--,20210628,
,SZ300656,民德电子,--,+6.89%,40.04,+2.58,40.02,40.04,16868052,678253520,600--,+0.00%,+8.22%,-0.45,12.69%,-78.32,6851847900,5321231600,77.66%,--,--,+0.00%,--,--,--,--,--,8881220,7986832,1.11,--,无,无,0.71,1.27,,-26270994,7.97,-0.155,其他电子,其他电子,37.46,37.00,-1.23%,--,43.00,37.00,+14.79%,+29.87%,+27.52%,+81.83%,16.02%,300,24800,45627,--,7.99,--,171125070,132897892,-49608972亿,-178.5%,5.02,3,2.78,--,--,--,20170519,
32,SH688571,杭华股份,--,+6.88%,9.16,+0.59,9.16,9.17,18722248,167888550,309536--,+0.11%,+8.15%,+2.25,4.41%,-10.91,3885403600,3885403600,100.00%,--,--,+0.11%,--,--,--,--,--,8357190,10365058,0.806,--,无,无,0.04,1.07,35.93,27978508,2.28,0.070,涂料油墨,化学制品,8.57,8.47,-1.17%,--,9.26,8.41,+6.39%,+7.26%,+1.10%,+25.48%,9.92%,28860,27152,20622,+0.01,2.28,--,424170700,424170700,30674729亿,-1.23%,4.02,7,-12.84,--,--,--,20201211,
,SZ300076,*ST宁视,--,+6.87%,4.51,+0.29,4.50,4.51,10792266,47483930,35100--,+0.00%,+6.62%,+2.61,2.55%,+35.45,1912240000,1912240000,100.00%,--,--,+0.00%,--,--,--,--,--,4485314,6306952,0.711,--,无,无,-0.15,1.20,,-8880182,2.28,-0.021,面板,光学光电子,4.22,4.23,+0.24%,--,4.58,4.17,+4.16%,-7.77%,-11.57%,-45.66%,9.72%,4400,18500,2744,--,-9.90,--,424000000,424000000,-8824281亿,7.74%,1.98,1,46.38,--,--,--,20100430,
4,SZ002913,奥士康,--,+6.84%,65.79,+4.21,65.78,65.79,14983297,962122260,80300--,+0.00%,+4.96%,+2.56,4.97%,-75.22,20879148000,19847868000,95.06%,--,--,+0.00%,--,--,--,--,--,7612587,7370710,1.03,--,无,无,0.32,1.90,97.99,17450370,4.71,0.060,印制电路板,元件,61.58,62.68,+1.79%,--,67.40,61.00,+25.84%,+18.65%,+23.41%,+53.93%,10.39%,3300,36440,47107,--,9.76,--,317360500,301685170,10936548亿,-84.46%,13.96,1,-113.87,--,--,--,20171201,
68,SZ001393,维通利,--,+6.82%,61.10,+3.90,61.10,61.12,9162637,556727900,82800--,+0.11%,+7.08%,+0.59,19.07%,+16.16,15234267000,2935255100,19.27%,--,--,+0.12%,--,--,--,--,--,5188439,3974198,1.31,--,无,无,2.45,1.92,51.54,125500000,4.22,0.197,输变电设备,电网设备,57.20,57.06,-0.24%,--,62.92,57.00,+0.69%,-5.26%,-34.72%,+101.12%,10.35%,13900,9300,32663,--,29.51,--,249333330,48040181,55090675亿,-10.24%,14.49,6,-414.59,--,--,--,20260515,
4,SH603733,仙鹤股份,--,+6.78%,29.13,+1.85,29.13,29.14,22127226,631772580,191405--,-0.07%,+7.89%,+2.12,3.13%,-35.03,20616006000,20616006000,100.00%,--,--,-0.07%,--,--,--,--,--,11415767,10711459,1.07,--,无,有,-0.13,1.10,20.07,250865290,2.35,0.350,造纸,造纸,27.28,27.00,-1.03%,--,29.49,26.80,+7.65%,+18.56%,+39.24%,+20.52%,9.86%,56195,52400,43118,+0.07,-9.49,--,707724190,707724190,283083630亿,6.20%,12.38,4,25.38,--,--,--,20180420,
4,SZ300607,拓斯达,--,+6.75%,36.35,+2.30,36.35,36.36,46157324,1659586000,100--,+0.06%,+7.83%,+1.16,13.68%,+25.06,17337947000,12268101700,70.76%,--,--,+0.06%,--,--,--,--,--,21951560,24205764,0.907,--,无,无,0.13,0.98,146.8,48083284,5.94,0.100,机器人,自动化设备,34.05,33.71,-1.00%,--,37.50,33.56,-2.28%,+19.69%,+5.95%,+10.46%,11.57%,43231,18700,111621,--,1.54,--,476972410,337499360,55670367亿,1147%,6.12,8,-22.05,--,--,--,20170209,
32,SH688219,会通股份,--,+6.75%,12.81,+0.81,12.81,12.82,30988649,389451860,4462--,-0.08%,+6.84%,+2.02,5.64%,-81.41,7040376000,7040376000,100.00%,--,--,-0.08%,--,--,--,--,--,12634554,18354095,0.688,--,无,有,0.15,2.62,35.15,55092142,2.31,0.100,改性塑料,塑料制品,12.00,11.99,-0.08%,--,13.08,11.91,+8.38%,+14.38%,+7.74%,+3.14%,9.75%,21286,96485,20285,+0.02,3.33,--,549600000,549600000,53990861亿,11.10%,5.54,4,-44.47,--,--,--,20201118,
,SH605089,味知香,--,+6.75%,22.15,+1.40,22.15,22.17,3333939,71890389,26400--,+0.14%,+6.75%,+2.83,2.42%,-10.67,3056700000,3056700000,100.00%,--,--,+0.14%,--,--,--,--,--,1610588,1723351,0.935,--,无,有,0.27,2.97,42.47,22725134,2.41,0.166,预加工食品,食品加工制造,20.75,20.75,+0.00%,--,22.47,20.20,+2.88%,-2.25%,-6.22%,-13.00%,10.94%,3900,2900,9789,+0.01,91.66,--,138000000,138000000,27254536亿,16.51%,9.18,14,-32.08,--,--,--,20210427,
4,SZ300763,锦浪科技,--,+6.72%,93.06,+5.86,93.06,93.07,21950576,2021570700,600--,+0.02%,+5.92%,+1.10,6.83%,+47.58,37043587000,29927588000,80.79%,--,--,+0.02%,--,--,--,--,--,10795604,11154972,0.968,--,无,无,0.43,1.60,60.76,61164410,4.10,0.154,逆变器,光伏设备,87.20,87.86,+0.76%,--,95.57,86.00,-0.70%,-17.35%,-13.63%,+30.68%,10.97%,5700,500,83460,+0.72,8.80,--,398061330,321594540,74760426亿,-68.59%,22.72,10,-156.20,--,--,--,20190319,
32,SH688190,云路股份,--,+6.71%,109.70,+6.90,109.60,109.70,3048478,330806440,338--,+0.38%,+7.02%,+1.15,2.54%,+26.38,13164000000,13164000000,100.00%,--,--,+0.38%,--,--,--,--,--,1381079,1667399,0.828,--,无,无,0.37,1.41,47.45,61919184,4.89,0.520,其他金属新材料,金属新材料,102.80,102.50,-0.29%,--,111.60,101.22,+5.89%,-2.20%,+11.50%,+13.91%,10.10%,1969,1184,10551,+0.04,21.43,--,120000000,120000000,70076009亿,-21.53%,22.42,4,-228.73,--,--,--,20211126,
