,代码,名称,,涨幅,现价,涨跌,买价,卖价,总手,总金额,现手,1分钟涨速,实体涨幅,现均差%,换手,委比%,总市值,流通市值,流通比例,封单额_新,封单量_新,4分钟涨速,当日偏离值,异动偏离值,10日内偏离值,30日内偏离值,10日异动次数,内盘,外盘,内外比,备注,利空,利好,主力净量,量比,TTM市盈率,净利润,市净率,每股盈利,细分行业,所属行业,昨收,开盘,开盘涨幅,竞价换手,最高,最低,5日涨幅,10日涨幅,20日涨幅,年初至今,振幅,买量,卖量,笔数,贡献度,机构动向,异动类型,总股本,流通股本,利润总额,净利润增长率,每股净资产,金叉个数,散户数量,自选时间,自选价格,自选收益,上市日期,
32,SH688367,工大高科,--,+1.95%,36.07,+0.69,36.07,36.10,1085666,38990303,200--,+0.08%,+1.09%,+0.44,1.24%,-20.88,3160619300,3160619300,100.00%,--,--,-0.08%,--,--,--,--,--,543622,542044,1.00,--,无,无,0.07,0.76,389.2,302682,5.31,0.004,轨交设备,轨交设备,35.38,35.68,+0.85%,--,36.38,35.35,+3.09%,+2.56%,-7.01%,+16.51%,2.91%,1548,228,1545,+0.00,9.62,--,87624600,87624600,-289756亿,-86.59%,6.79,2,-80.19,--,--,--,20210628,
4,SZ301590,优优绿能,--,+1.95%,157.91,+3.02,157.91,158.16,332474,52123316,300--,+0.01%,+1.80%,+0.73,1.91%,-10.34,6640609400,2749055200,41.40%,--,--,+0.01%,--,--,--,--,--,179513,152961,1.17,--,无,有,0.15,1.08,161.3,-4663316,3.43,-0.110,其他电源设备,其他电源设备,154.89,155.12,+0.15%,--,158.30,153.50,-3.51%,-5.99%,-21.05%,-10.94%,3.10%,500,100,1851,--,19.42,--,42053128,17409000,-4687516亿,-107.6%,46.08,4,-113.49,--,--,--,20250605,
,SH603855,华荣股份,--,+1.95%,17.78,+0.34,17.78,17.80,1926150,34329256,200--,+0.00%,+1.54%,-0.25,0.57%,+49.03,6000945600,5965767900,99.41%,--,--,+0.00%,--,--,--,--,--,947335,978815,0.968,--,无,无,0.10,1.97,17.24,94349618,2.67,0.280,其他专用设备,专用设备,17.44,17.51,+0.40%,--,18.02,17.44,+0.62%,-1.50%,-10.47%,-8.11%,3.33%,400,400,2305,+0.01,45.26,--,337511000,335532500,112674548亿,-18.72%,6.66,7,-12.45,--,--,--,20170524,
4,SH600410,华胜天成,--,+1.95%,17.79,+0.34,17.78,17.80,28696332,509277590,2400--,-0.06%,+0.74%,+0.25,2.62%,-33.82,19506640000,19506640000,100.00%,--,--,+0.00%,--,--,--,--,--,12528679,16167653,0.775,--,无,无,-0.00,0.73,,-92296302,4.53,-0.084,IT服务,IT服务,17.45,17.66,+1.20%,--,17.91,17.59,+3.97%,-6.42%,-24.17%,-0.50%,1.83%,15300,43700,45926,+0.02,-0.41,--,1096494680,1096494680,-48131339亿,-162.3%,3.93,2,-1.71,--,--,--,20040427,
4,SH600416,湘电股份,--,+1.95%,9.95,+0.19,9.95,9.96,14583701,145115570,600--,+0.00%,+0.30%,-0.01,0.99%,-30.53,14684035000,14684035000,100.00%,--,--,+0.00%,--,--,--,--,--,7041630,7542071,0.934,--,无,有,-0.05,1.17,65.81,50853269,1.51,0.034,电机,电机,9.76,9.92,+1.64%,--,10.05,9.82,-1.68%,-13.93%,-17.08%,-36.95%,2.36%,5700,23600,14007,+0.01,-12.27,--,1475782400,1475782400,57572164亿,-3.11%,6.60,8,2.82,--,--,--,20020718,
4,SZ300700,岱勒新材,--,+1.94%,22.55,+0.43,22.56,22.58,9003762,202743730,500--,-0.27%,+0.53%,+0.15,3.33%,-19.81,8953000000,6102263400,68.16%,--,--,-0.22%,--,--,--,--,--,4496060,4507702,0.997,--,无,无,0.04,0.89,,2464184,11.61,0.006,磨具磨料,通用设备,22.12,22.43,+1.40%,--,22.83,22.00,+13.54%,+20.33%,+17.33%,+82.59%,3.75%,100,200,17029,--,1.96,--,397028820,270610350,3522683亿,107.7%,1.94,1,-17.58,--,--,--,20170912,
4,SZ301335,天元宠物,--,+1.94%,22.03,+0.42,22.02,22.03,1921975,43477897,500--,+0.00%,+0.82%,-2.74,2.20%,-37.50,2795668700,1927555500,68.95%,--,--,-0.05%,--,--,--,--,--,963250,958725,1.00,--,无,无,0.11,2.77,50.36,13294255,1.44,0.110,文娱用品,家居用品,21.61,21.85,+1.11%,--,23.27,21.63,+3.19%,-6.06%,-7.16%,-23.35%,7.59%,1000,400,4706,--,16.34,--,126902800,87496847,12873989亿,-20.00%,15.27,4,-37.34,--,--,--,20221118,
4,SZ300450,先导智能,--,+1.94%,41.99,+0.80,41.98,41.99,27769624,1170976120,300--,-0.05%,-0.05%,-0.43,1.78%,+57.84,70300558000,65479809000,93.14%,--,--,-0.10%,--,--,--,--,--,14488532,13281092,1.09,--,无,无,-0.10,1.15,43.83,405394870,3.93,0.260,锂电专用设备,电池,41.19,42.01,+1.99%,--,42.47,41.68,-4.15%,-14.64%,-20.64%,-15.99%,1.92%,5100,400,70315,+0.42,-8.51,--,1674221400,1559414400,428279810亿,10.99%,10.67,5,27.86,--,--,--,20150518,
4,SZ002467,二六三,--,+1.94%,5.25,+0.10,5.24,5.25,19435601,102291093,3300--,+0.00%,+0.96%,-0.25,1.42%,-1.00,7220702300,7175745700,99.38%,--,--,+0.19%,--,--,--,--,--,8760650,10674951,0.821,--,无,无,0.05,0.88,,-12189809,4.62,-0.010,通信应用增值服务,通信服务,5.15,5.20,+0.97%,--,5.30,5.19,+0.38%,-6.91%,-21.64%,-13.79%,2.14%,307300,76500,13295,--,9.82,--,1375371900,1366808700,-14114545亿,-175.8%,1.14,10,-5.35,--,--,--,20100908,
4,SZ301308,江波龙,--,+1.94%,524.88,+9.99,524.56,524.88,10139835,5233417700,100--,+0.04%,-0.78%,+1.70,3.60%,-21.21,222056260000,147938420000,66.62%,--,--,+0.06%,--,--,--,--,--,6000645,4139190,1.45,--,无,无,-0.11,1.43,40.84,3862236600,18.06,9.13,数字芯片设计,半导体,514.89,529.03,+2.75%,--,532.00,501.28,+8.21%,+3.98%,-11.22%,+115.25%,5.97%,200,700,61429,+1.31,-2.75,--,423061010,281851890,4761495600亿,2644%,29.07,1,275.84,--,--,--,20220805,
32,SH688188,柏楚电子,--,+1.93%,159.40,+3.02,159.40,159.52,1852545,293494990,2000--,-0.08%,+1.79%,+0.62,0.64%,+91.48,46175600000,46175600000,100.00%,--,--,-0.06%,--,--,--,--,--,960399,892146,1.08,--,无,无,0.04,1.07,39.35,316449080,7.20,1.09,工控设备,自动化设备,156.38,156.60,+0.14%,--,160.00,156.00,+2.71%,+3.20%,-5.84%,+17.30%,2.56%,6000,308,7759,+0.05,10.73,--,289683820,289683820,370642990亿,23.88%,22.13,0,-59.34,--,--,--,20190808,
,SH603895,天永智能,--,+1.93%,30.63,+0.58,30.63,30.65,856600,26252622,100--,+0.00%,+1.93%,-0.06,0.79%,+41.18,3310490400,3310490400,100.00%,--,--,+0.00%,--,--,--,--,--,411600,445000,0.925,--,无,无,0.01,0.75,194.7,5219430,16.13,0.050,其他专用设备,专用设备,30.05,30.05,+0.00%,--,31.16,30.05,-6.22%,-17.42%,-21.32%,+5.04%,3.69%,2300,300,3640,+0.00,4.69,--,108080000,108080000,4914531亿,-21.07%,1.90,6,0.00,--,--,--,20180122,
32,SH688208,道通科技,--,+1.93%,27.49,+0.52,27.48,27.50,8131846,223998040,200--,+0.04%,+0.95%,-0.21,1.21%,+63.32,18423352000,18423352000,100.00%,--,--,+0.18%,--,--,--,--,--,4552793,3579053,1.27,--,无,无,0.01,0.97,19.79,194649410,4.78,0.290,其他计算机设备,计算机设备,26.97,27.23,+0.96%,--,27.78,27.18,-5.17%,-9.03%,-31.21%,-24.27%,2.22%,2090,958,15545,+0.02,1.08,--,670183760,670183760,236475620亿,-2.43%,5.75,9,0.78,--,--,--,20200213,
4,SZ300145,南方泵业,--,+1.93%,4.76,+0.09,4.75,4.76,87153859,416227790,1500--,+0.00%,-0.42%,-0.34,4.56%,+35.69,9140352100,9095544600,99.51%,--,--,+0.00%,--,--,--,--,--,44228600,42925259,1.03,--,无,无,-0.42,0.78,36.49,80859380,3.07,0.042,其他通用设备,通用设备,4.67,4.78,+2.36%,--,4.86,4.69,-5.18%,+4.85%,-7.21%,+1.93%,3.64%,187100,15300,52534,--,-14.29,--,1920242000,1910828700,101351442亿,21.16%,1.55,1,78.14,--,--,--,20101209,
4,SZ300002,神州泰岳,--,+1.93%,7.41,+0.14,7.40,7.41,37998277,283335300,300--,+0.00%,+1.37%,-0.64,2.06%,+60.27,14576758000,13684735000,93.88%,--,--,+0.14%,--,--,--,--,--,16347369,21650908,0.755,--,无,无,-0.11,1.52,19.86,171106560,1.87,0.087,游戏,游戏,7.27,7.31,+0.55%,--,7.57,7.31,-1.72%,-8.52%,-21.25%,-35.68%,3.58%,42300,22600,28153,+0.09,-9.57,--,1967173900,1846792800,211392150亿,-28.31%,3.97,4,29.96,--,--,--,20091030,
32,SH688496,*ST清越,--,+1.92%,1.06,+0.02,1.05,1.06,4830669,5267073,200--,+0.95%,+0.00%,-2.92,2.03%,-2.88,477000000,252222340,52.88%,--,--,+0.00%,--,--,--,--,--,2710476,2120193,1.28,--,无,无,-0.13,0.76,,-32448602,0.535,-0.070,面板,光学光电子,1.04,1.06,+1.92%,--,1.13,1.05,-17.19%,-0.93%,-25.87%,-82.15%,7.69%,103426,41162,691,--,-12.81,--,450000000,237945600,-33980488亿,-103.0%,1.98,3,58.76,--,--,--,20221228,
32,SH688480,赛恩斯,--,+1.92%,98.70,+1.86,98.70,99.05,2387994,239497930,993--,-0.01%,-0.48%,-1.64,2.51%,+83.56,9408693900,9408693900,100.00%,--,--,-0.36%,--,--,--,--,--,1426706,961288,1.48,--,无,无,-0.02,2.44,78.05,32129011,7.80,0.340,综合环境治理,环境治理,96.84,99.18,+2.42%,--,103.37,97.90,+16.86%,+7.60%,+6.30%,+91.69%,5.65%,1977,9,5482,+0.01,-0.98,--,95326179,95326179,36471437亿,81.26%,12.66,1,-100.53,--,--,--,20221125,
,SH605333,沪光股份,--,+1.92%,19.11,+0.36,19.11,19.12,1582961,30368683,200--,-0.05%,+0.68%,-0.40,0.34%,+59.18,8867812200,8867812200,100.00%,--,--,+0.05%,--,--,--,--,--,890388,692573,1.29,--,无,无,0.01,1.33,21.20,30260499,2.57,0.070,汽车电子电气系统,汽车零部件,18.75,18.98,+1.23%,--,19.50,18.78,-0.78%,-7.28%,-17.98%,-35.94%,3.84%,400,200,4951,+0.01,13.16,--,464040410,464040410,38769851亿,-67.50%,7.43,7,-0.69,--,--,--,20200818,
4,SZ300983,尤安设计,--,+1.92%,36.12,+0.68,36.06,36.18,759300,27509168,400--,+0.00%,+2.18%,-0.31,0.50%,+9.80,6241536000,5519505800,88.43%,--,--,-0.06%,--,--,--,--,--,419100,340200,1.23,--,无,无,0.03,1.07,,-838605,2.26,-0.005,工程咨询服务,建筑装饰,35.44,35.35,-0.25%,--,36.77,35.35,+4.91%,+3.23%,-12.52%,+34.78%,4.01%,1300,100,2859,--,22.16,--,172800000,152810240,-914333亿,-190.9%,16.01,3,-5.21,--,--,--,20210420,
,SZ300546,雄帝科技,--,+1.92%,16.48,+0.31,16.46,16.48,2590530,43099437,200--,+0.00%,+1.73%,-0.97,1.92%,+88.05,3092466900,2223662600,71.91%,--,--,+0.12%,--,--,--,--,--,1309170,1281360,1.02,--,无,无,0.09,1.74,119.6,-21945387,2.74,-0.117,其他计算机设备,计算机设备,16.17,16.20,+0.19%,--,16.88,16.19,+0.30%,-6.42%,-20.98%,-36.97%,4.27%,100,600,4854,--,28.91,--,187649690,134930990,-20849762亿,-109.5%,6.01,1,-27.69,--,--,--,20160928,
4,SZ001395,亚联机械,--,+1.91%,37.81,+0.71,37.81,37.83,709287,26662323,1000--,+0.03%,+1.64%,+0.59,1.77%,+14.07,3298544400,1512589100,45.86%,--,--,+0.05%,--,--,--,--,--,380229,329058,1.16,--,无,无,0.18,2.13,18.69,47033433,2.65,0.539,其他专用设备,专用设备,37.10,37.20,+0.27%,--,37.93,37.10,+5.35%,+4.22%,-1.00%,-12.90%,2.24%,5500,400,1866,--,35.47,--,87240000,40005000,55076484亿,-18.35%,14.28,1,-38.01,--,--,--,20250127,
,SZ001308,康冠科技,--,+1.91%,20.28,+0.38,20.28,20.29,3486819,70506671,100--,+0.10%,+1.55%,+0.30,0.72%,+13.52,14278971000,9881159600,69.20%,--,--,+0.10%,--,--,--,--,--,1646050,1840769,0.894,--,无,无,0.00,1.14,32.01,155358930,1.77,0.220,面板,光学光电子,19.90,19.97,+0.35%,--,20.48,19.85,-0.88%,-7.57%,+1.35%,+0.10%,3.17%,200,1100,8723,--,3.75,--,704091290,487236670,155306330亿,-27.64%,11.46,3,-0.82,--,--,--,20220318,
,SZ002993,奥海科技,--,+1.91%,65.70,+1.23,65.69,65.76,4309920,283758910,100--,+0.05%,+1.40%,-0.21,1.81%,-27.71,18135828000,15665963000,86.38%,--,--,+0.15%,--,--,--,--,--,2218350,2091570,1.06,--,无,无,-0.06,0.87,52.68,46650166,3.74,0.170,消费电子零部件及组装,消费电子,64.47,64.79,+0.50%,--,67.10,64.79,+10.42%,+9.46%,+12.15%,+52.40%,3.58%,800,1400,18130,--,-8.08,--,276040000,238446930,55708653亿,-62.60%,17.57,1,17.95,--,--,--,20200817,
4,SH600547,山东黄金,--,+1.91%,28.32,+0.53,28.32,28.33,61119384,1755696200,7600--,-0.07%,-1.73%,-1.46,1.69%,+70.02,130553204000,102361036000,78.41%,--,--,+0.00%,--,--,--,--,--,35141099,25978285,1.35,--,无,无,0.09,2.01,25.31,1445657600,4.08,0.290,贵金属,贵金属,27.79,28.82,+3.71%,--,29.32,28.30,+7.03%,-3.71%,-9.41%,-26.84%,3.67%,18800,1200,98790,+0.13,7.46,--,4609929500,3614443300,3621408000亿,40.87%,6.94,0,-19.34,--,--,--,20030828,
4,SH603858,步长制药,--,+1.91%,15.51,+0.29,15.50,15.51,5283794,81208986,700--,+0.13%,+2.38%,+0.92,0.50%,-50.92,16356357000,16356357000,100.00%,--,--,+0.07%,--,--,--,--,--,1898073,3385721,0.561,--,无,无,0.03,2.23,43.74,320411350,1.60,0.305,中药,中药,15.22,15.15,-0.46%,--,15.56,15.15,+4.87%,+2.31%,-0.45%,-0.83%,2.69%,10100,1600,9814,+0.02,18.07,--,1054568440,1054568440,382581420亿,4.28%,9.69,2,-3.06,--,--,--,20161118,
4,SZ300100,双林股份,--,+1.90%,29.43,+0.55,29.40,29.44,5526610,161867560,1000--,+0.14%,+2.19%,+0.49,1.00%,+19.74,16833458000,16220522000,96.36%,--,--,+0.10%,--,--,--,--,--,2427377,3099233,0.783,--,无,无,0.02,0.85,39.30,84477333,5.07,0.150,车身附件及饰件,汽车零部件,28.88,28.80,-0.28%,--,29.55,28.73,-7.60%,-2.42%,-11.65%,-25.53%,2.84%,8800,540,11439,+0.10,4.55,--,571982940,551156030,95204330亿,-47.01%,5.80,1,9.64,--,--,--,20100806,
32,SH688439,振华风光,--,+1.90%,44.52,+0.83,44.45,44.53,1708525,75728765,200--,+0.16%,+0.61%,+0.45,0.85%,+29.32,8904000000,8904000000,100.00%,--,--,+0.18%,--,--,--,--,--,872155,836370,1.04,--,无,无,0.04,1.15,65.22,-13428870,1.77,-0.067,军工电子,军工电子,43.69,44.25,+1.28%,--,44.70,43.52,+0.25%,-10.04%,-12.83%,-31.08%,2.70%,5214,500,4096,+0.01,10.53,--,200000000,200000000,-20756840亿,-166.9%,25.09,9,-20.86,--,--,--,20220826,
,SZ300301,ST长方,--,+1.90%,3.22,+0.06,3.22,3.23,5922293,19125784,1000--,+0.00%,+0.31%,-0.30,0.75%,+29.01,2672177400,2543154000,95.17%,--,--,-0.31%,--,--,--,--,--,2273000,3649293,0.623,--,无,无,-0.01,1.33,,-20628348,36.80,-0.025,LED,光学光电子,3.16,3.21,+1.58%,--,3.27,3.20,-1.53%,-4.45%,-8.00%,+35.87%,2.22%,300200,85100,825,--,-1.21,--,829868770,789799370,-20631717亿,9.45%,0.09,7,54.53,--,--,--,20120321,
,SZ002309,中利集团,--,+1.90%,3.22,+0.06,3.21,3.22,60470700,194949400,100--,+0.00%,+0.63%,-0.12,2.51%,-17.32,9684682500,7747746000,80.00%,--,--,+0.31%,--,--,--,--,--,26630050,33840650,0.787,--,无,无,0.07,0.97,271.6,15615407,5.17,0.010,线缆部件及其他,电网设备,3.16,3.20,+1.27%,--,3.25,3.18,-2.72%,-10.80%,-25.29%,-5.01%,2.22%,1607600,728000,24136,--,4.23,--,3007665400,2406132300,12654556亿,120.3%,0.62,4,14.58,--,--,--,20091127,
4,SZ002554,惠博普,--,+1.90%,3.22,+0.06,3.21,3.22,16685600,53305898,12000--,+0.31%,+0.94%,+0.80,1.25%,+24.63,4294578600,4293776300,99.98%,--,--,+0.00%,--,--,--,--,--,6793300,9892300,0.687,--,无,无,0.17,1.12,,-27146313,2.25,-0.020,油服工程,油气开采及服务,3.16,3.19,+0.95%,--,3.23,3.15,+2.55%,+0.31%,-6.67%,+0.94%,2.53%,236800,61300,6039,--,18.34,--,1333720070,1333470900,-45097854亿,-188.3%,1.43,2,-29.01,--,--,--,20110225,
,SZ300733,西菱动力,--,+1.90%,14.50,+0.27,14.49,14.50,5053150,73394672,300--,-0.07%,+1.90%,-0.17,1.73%,+83.84,5750733900,4240089200,73.73%,--,--,-0.07%,--,--,--,--,--,2278940,2774210,0.822,--,无,无,-0.08,0.91,71.85,10955273,3.31,0.028,底盘与发动机系统,汽车零部件,14.23,14.23,+0.00%,--,14.80,14.10,+8.61%,+11.08%,-8.18%,+0.32%,4.92%,700,1200,5818,--,-7.53,--,396602340,292419940,16900020亿,-47.84%,4.38,2,26.73,--,--,--,20180116,
,SZ300102,乾照光电,--,+1.89%,23.66,+0.44,23.66,23.68,20626328,487859720,1800--,-0.08%,+1.98%,+0.03,2.25%,-53.81,21775099000,21670755000,99.52%,--,--,+0.04%,--,--,--,--,--,10459372,10166956,1.03,--,无,无,-0.08,1.12,186.9,29640570,5.01,0.032,LED,光学光电子,23.22,23.20,-0.09%,--,23.93,23.10,+2.20%,-2.35%,-16.28%,-13.99%,3.57%,400,300,33128,+0.13,-6.23,--,920333860,915923730,34146156亿,6.59%,4.73,1,37.39,--,--,--,20100812,
4,SZ300487,蓝晓科技,--,+1.89%,54.33,+1.01,54.33,54.34,4784824,261257600,100--,+0.06%,+1.29%,-0.51,1.55%,+41.30,27661333000,16734684000,60.50%,--,--,+0.09%,--,--,--,--,--,2488204,2296620,1.08,--,无,无,-0.01,1.19,31.22,181920740,6.21,0.360,合成树脂,塑料制品,53.32,53.64,+0.60%,--,55.55,53.33,+9.85%,-7.88%,-9.45%,-12.02%,4.16%,300,300,17539,+0.16,-1.52,--,509135520,308019220,212054600亿,-5.81%,8.75,2,2.66,--,--,--,20150702,
4,SZ301629,矽电股份,--,+1.89%,387.19,+7.19,386.03,387.19,1270490,483859430,200--,-0.15%,+1.89%,+1.67,6.62%,+50.00,16156383000,7432529800,46.00%,--,--,-0.12%,--,--,--,--,--,710654,559836,1.27,--,无,无,-0.19,1.39,522.4,-10398832,13.66,-0.249,半导体设备,半导体,380.00,380.00,+0.00%,--,390.00,363.36,+15.00%,+9.68%,-4.91%,+77.65%,7.01%,200,400,7964,--,-4.16,--,41727274,19196079,-14841458亿,-190.4%,28.34,1,191.14,--,--,--,20250324,
4,SZ301109,军信股份,--,+1.89%,13.49,+0.25,13.49,13.51,3755260,50600679,100--,+0.00%,+1.43%,+0.12,1.63%,+13.37,10644970400,3107261300,29.19%,--,--,-0.07%,--,--,--,--,--,1687000,2068260,0.816,--,无,有,0.03,1.36,13.94,219684730,1.38,0.279,固废治理,环境治理,13.24,13.30,+0.45%,--,13.58,13.24,-1.46%,-7.41%,-11.60%,-5.97%,2.57%,4900,700,8700,--,9.74,--,789100840,230338120,348390220亿,27.09%,9.78,4,-1.87,--,--,--,20220413,
4,SZ002570,贝因美,--,+1.88%,4.87,+0.09,4.86,4.87,25314724,123049880,2500--,+0.21%,+1.88%,+0.19,2.34%,+44.39,5259811000,5259577300,100.00%,--,--,+0.00%,--,--,--,--,--,10047316,15267408,0.658,--,无,无,0.35,0.72,35.01,38954870,3.23,0.040,乳品,饮料制造,4.78,4.78,+0.00%,--,4.95,4.76,-7.59%,-5.25%,-1.22%,-20.42%,3.97%,732886,43300,10009,--,32.43,--,1080043330,1079995330,39971065亿,-8.98%,1.51,1,-30.44,--,--,--,20110412,
4,SZ301157,华塑科技,--,+1.88%,67.10,+1.24,67.07,67.15,442500,29741908,200--,-0.09%,+0.83%,-0.17,2.14%,-28.30,4026000000,1386138700,34.43%,--,--,+0.00%,--,--,--,--,--,231250,211250,1.09,--,无,无,-0.15,0.78,129.9,9776481,3.62,0.163,其他电源设备,其他电源设备,65.86,66.55,+1.05%,--,67.79,66.55,+1.08%,-2.17%,-14.99%,+29.36%,1.88%,100,100,2382,--,-28.48,--,60000000,20657805,10859863亿,26.13%,18.53,2,71.94,--,--,--,20230309,
32,SH688320,禾川科技,--,+1.88%,36.80,+0.68,36.74,36.81,3371825,124097143,200--,+0.05%,+1.46%,-0.01,2.23%,+60.64,5557303000,5557303000,100.00%,--,--,+0.19%,--,--,--,--,--,1612189,1759636,0.916,--,无,有,-0.04,1.06,,-5629607,4.58,-0.040,工控设备,自动化设备,36.12,36.27,+0.42%,--,37.46,35.85,-3.51%,-0.08%,-9.69%,-1.39%,4.46%,700,4,8806,+0.01,-4.73,--,151013670,151013670,-7970338亿,79.10%,8.04,0,32.96,--,--,--,20220428,
,SZ300125,*ST聆达,--,+1.88%,9.21,+0.17,9.21,9.23,2711000,25023962,2500--,+0.00%,+0.66%,-0.23,0.75%,+38.01,6132478400,3323063300,54.19%,--,--,+0.00%,--,--,--,--,--,1222000,1489000,0.821,--,无,无,0.07,1.03,156.7,-8103395,5.87,-0.012,新能源发电,电力,9.04,9.15,+1.22%,--,9.30,9.15,+0.66%,-13.11%,-8.27%,+20.71%,1.66%,500,13600,1277,--,21.71,--,665849990,360810350,-8145291亿,69.90%,1.57,4,-58.84,--,--,--,20101013,
32,SH688626,翔宇医疗,--,+1.88%,48.79,+0.90,48.79,48.82,630249,30683938,3800--,-0.02%,+1.86%,+0.22,0.39%,-40.28,7806400000,7806400000,100.00%,--,--,+0.08%,--,--,--,--,--,300865,329384,0.913,--,无,无,0.02,1.05,96.94,25322010,3.71,0.160,医疗设备,医疗器械,47.89,47.90,+0.02%,--,48.95,47.77,+0.87%,-5.28%,-18.68%,-19.36%,2.46%,559,53,1822,+0.01,15.42,--,160000000,160000000,26666187亿,10.33%,13.15,2,-12.97,--,--,--,20210331,
,SZ300828,锐新科技,--,+1.88%,18.44,+0.34,18.43,18.45,2709400,50179098,1500--,+0.00%,+0.38%,-0.44,3.21%,+27.03,3068821700,1555880800,50.70%,--,--,-0.05%,--,--,--,--,--,1128800,1580600,0.714,--,无,无,0.04,0.67,111.9,6424818,3.89,0.040,金属制品,通用设备,18.10,18.37,+1.49%,--,18.72,18.15,-1.71%,-5.00%,-13.79%,+9.57%,3.15%,1600,2400,6277,--,5.43,--,166422000,84375315,5286034亿,-44.55%,4.74,2,-30.69,--,--,--,20200421,
,SH605189,富春染织,--,+1.87%,13.59,+0.25,13.58,13.59,4105902,55988336,200--,-0.07%,+1.65%,-0.35,1.72%,+33.21,3237612800,3237612800,100.00%,--,--,+0.00%,--,--,--,--,--,2337589,1768313,1.32,--,无,无,0.15,1.59,22.30,73297405,1.38,0.308,印染,纺织制造,13.34,13.37,+0.22%,--,13.81,13.37,+1.34%,-7.24%,-23.09%,-13.27%,3.30%,700,300,9556,+0.00,48.21,--,238234940,238234940,87478494亿,1416%,9.83,2,-21.64,--,--,--,20210528,
4,SZ301079,邵阳液压,--,+1.87%,33.76,+0.62,33.76,33.77,3537353,120493550,100--,-0.03%,+0.63%,-0.91,4.60%,+3.26,3677552200,2597272000,70.63%,--,--,-0.03%,--,--,--,--,--,1790250,1747103,1.02,--,无,无,-0.19,0.84,453.9,3083116,7.67,0.028,工程机械,工程机械,33.14,33.55,+1.24%,--,34.47,33.06,-14.16%,-5.96%,-23.98%,+6.87%,4.25%,2100,5500,10417,--,-10.87,--,108932234,76933412,3222054亿,280.0%,4.40,2,61.79,--,--,--,20211019,
4,SZ301256,华融化学,--,+1.87%,11.98,+0.22,11.97,11.98,6016100,72239020,100--,+0.00%,+1.87%,-0.23,1.25%,+76.38,5750400000,5750400000,100.00%,--,--,+0.00%,--,--,--,--,--,2535200,3480900,0.728,--,无,无,0.02,1.18,78.28,17374165,3.30,0.040,无机盐,化学原料,11.76,11.76,+0.00%,--,12.15,11.76,+7.64%,+2.83%,-14.24%,-11.19%,3.32%,11800,100,8409,--,4.07,--,480000000,480000000,21565100亿,10.64%,3.64,0,-5.96,--,--,--,20220322,
,SZ300531,优博讯,--,+1.87%,15.25,+0.28,15.23,15.26,5912126,90325059,1000--,+0.00%,+1.67%,-0.19,1.90%,+77.48,4896454200,4752027200,97.05%,--,--,+0.07%,--,--,--,--,--,3008450,2903676,1.04,--,无,无,0.03,0.73,46.45,43203002,3.40,0.135,其他计算机设备,计算机设备,14.97,15.00,+0.20%,--,15.43,15.00,-7.58%,-4.63%,-23.10%,-15.47%,2.87%,16600,3700,7992,--,3.05,--,321078970,311608340,45810913亿,103.8%,4.48,1,16.62,--,--,--,20160809,
4,SZ001239,永达股份,--,+1.87%,14.17,+0.26,14.16,14.17,2163000,30462223,1400--,+0.14%,+1.50%,+0.62,1.90%,-84.29,3400800000,1615380000,47.50%,--,--,+0.14%,--,--,--,--,--,979300,1183700,0.827,--,无,无,0.06,1.14,106.8,2570909,2.51,0.011,工程机械,工程机械,13.91,13.96,+0.36%,--,14.19,13.95,+9.85%,+3.43%,-5.09%,-13.17%,1.73%,700,20400,3815,--,15.86,--,240000000,114000000,12163236亿,-85.92%,5.66,1,-4.97,--,--,--,20231212,
4,SZ002241,歌尔股份,--,+1.87%,23.44,+0.43,23.43,23.44,42333514,988431810,900--,-0.09%,+0.99%,+0.40,1.35%,-34.93,83220996000,73676747000,88.53%,--,--,-0.04%,--,--,--,--,--,21564587,20768927,1.04,--,无,无,0.09,0.79,20.94,502998590,2.23,0.142,消费电子零部件及组装,消费电子,23.01,23.21,+0.87%,--,23.50,23.11,+1.47%,-11.55%,-9.18%,-17.84%,1.69%,11200,4200,56328,+0.47,11.56,--,3550383800,3143205900,563330770亿,7.28%,10.53,4,-14.59,--,--,--,20080522,
,SZ002083,孚日股份,--,+1.87%,9.82,+0.18,9.81,9.82,41328650,413157450,900--,+0.00%,-3.06%,-1.83,4.37%,-26.32,9295995100,9295995100,100.00%,--,--,+0.00%,--,--,--,--,--,21720950,19607700,1.11,--,无,无,-0.07,3.07,19.31,180395110,1.90,0.190,棉纺,纺织制造,9.64,10.13,+5.08%,--,10.50,9.74,+8.03%,-1.50%,-6.21%,-17.48%,7.88%,19700,2400,41202,--,-3.52,--,946639010,946639010,207068610亿,41.52%,5.16,3,6.36,--,--,--,20061124,
4,SZ000825,太钢不锈,--,+1.87%,3.82,+0.07,3.82,3.83,31097300,120461554,700--,+0.00%,+0.79%,-1.43,0.55%,+23.59,21759667000,21759667000,100.00%,--,--,+0.00%,--,--,--,--,--,13503289,17594011,0.768,--,无,无,-0.03,2.03,,20178258,0.666,0.004,特钢,钢铁,3.75,3.79,+1.07%,--,3.93,3.78,+3.22%,-2.58%,-5.47%,-21.74%,4.00%,461300,76400,17639,+0.12,-12.60,--,5696247800,5696247800,52944504亿,-89.26%,5.74,3,3.10,--,--,--,19981021,
