,代码,名称,,涨幅,现价,涨跌,买价,卖价,总手,总金额,现手,1分钟涨速,实体涨幅,现均差%,换手,委比%,总市值,流通市值,流通比例,封单额_新,封单量_新,4分钟涨速,当日偏离值,异动偏离值,10日内偏离值,30日内偏离值,10日异动次数,内盘,外盘,内外比,备注,利空,利好,主力净量,量比,TTM市盈率,净利润,市净率,每股盈利,细分行业,所属行业,昨收,开盘,开盘涨幅,竞价换手,最高,最低,5日涨幅,10日涨幅,20日涨幅,年初至今,振幅,买量,卖量,笔数,贡献度,机构动向,异动类型,总股本,流通股本,利润总额,净利润增长率,每股净资产,金叉个数,散户数量,自选时间,自选价格,自选收益,上市日期,
4,SZ301176,逸豪新材,--,+20.00%,67.92,+11.32,67.92,--,6549703,429694570,100↓,+0.00%,+10.42%,+4.09,3.99%,+100.00,11483008000,11142521100,97.03%,9651432,142100,+0.00%,--,--,--,--,--,4054876,2494827,1.63,--,无,无,1.02,0.54,,9390871,7.72,0.057,印制电路板,元件,56.60,61.51,+8.67%,0.44%,67.92,61.51,+71.47%,+57.26%,+83.07%,+169.85%,11.33%,142100,0,14515,--,22.88,--,169066670,164053610,8919966亿,709.7%,8.80,1,8.25,--,--,--,20220928,
32,SH688757,胜科纳米,--,+20.00%,50.76,+8.46,50.76,--,14517303,712039330,4757↑,+0.00%,+16.02%,+4.05,8.01%,+100.00,20472091000,9198744800,44.93%,2524853,49741,+0.00%,--,--,--,--,--,7628534,6888769,1.11,--,无,无,0.01,1.69,354.4,7413359,22.86,0.018,专业服务,其他社会服务,42.30,43.75,+3.43%,0.04%,50.76,43.75,+21.64%,+37.45%,+42.42%,+92.93%,16.57%,49741,0,16739,+0.18,0.14,--,403311490,181220350,7051410亿,-35.64%,2.22,5,1086.36,--,--,--,20250325,
32,SH688170,德龙激光,--,+20.00%,81.24,+13.54,--,81.24,12374129,949051950,37254↑,+0.00%,+18.60%,+6.71,11.97%,-100.00,8396966400,8396966400,100.00%,--,--,+0.00%,--,--,--,--,--,4612572,7761557,0.594,--,无,无,-0.49,1.66,500.2,-25531435,6.82,-0.250,激光设备,自动化设备,67.70,68.50,+1.18%,0.04%,81.24,68.11,+7.25%,+15.96%,+11.62%,+158.23%,19.39%,0,600,29530,+0.07,-4.72,--,103360000,103360000,-24451949亿,-55.01%,11.92,6,875.69,--,--,--,20220429,
,SZ300489,光智科技,--,+20.00%,195.43,+32.57,195.43,--,10674750,1969587200,5400↑,+0.00%,+16.33%,+6.71,7.70%,+100.00,27195616000,27096073000,99.63%,234516,1200,+0.00%,--,--,--,--,--,5976944,4697806,1.27,--,无,无,0.93,1.02,,15382833,37.28,0.112,光学元件,光学光电子,162.86,168.00,+3.16%,0.05%,195.43,163.30,+41.97%,+40.99%,+52.99%,+284.70%,19.73%,1200,0,44052,--,11.53,--,139157840,138648480,26660058亿,60.81%,5.24,3,-456.16,--,--,--,20150701,
32,SH688090,瑞松科技,--,+20.00%,123.13,+20.52,123.13,--,12734651,1515282700,2900↑,+0.00%,+17.39%,+4.04,10.43%,+100.00,15067426000,15033459000,99.77%,135443,1100,+0.00%,--,--,--,--,--,5751278,6983373,0.824,--,无,无,-0.84,1.85,501.8,20582670,16.28,0.170,机器人,自动化设备,102.61,104.89,+2.22%,0.04%,123.13,103.95,+17.49%,+45.94%,+42.15%,+176.82%,18.69%,1100,0,24196,+0.13,-6.31,--,122370064,122094204,22710640亿,878.6%,7.56,7,1198.38,--,--,--,20200217,
4,SZ301387,光大同创,--,+20.00%,116.95,+19.49,116.95,--,7633457,860590450,12400↑,+0.00%,+16.94%,+4.32,17.88%,+100.00,12484085500,4991931700,39.99%,1730860,14800,+0.00%,--,--,--,--,--,4845755,2787702,1.74,--,无,无,0.13,1.36,,-1577566,7.65,-0.015,消费电子零部件及组装,消费电子,97.46,100.01,+2.62%,0.04%,116.95,99.99,+19.43%,+28.02%,+26.98%,+111.10%,17.40%,14800,0,19946,--,0.60,--,106747204,42684324,-9743566亿,-108.9%,15.29,7,1506.28,--,--,--,20230418,
4,SZ300620,光库科技,--,+20.00%,343.05,+57.17,343.05,--,25318309,8156536300,200↓,-0.00%,+17.28%,+7.31,10.25%,+100.00,85481386000,84768749000,99.17%,--,--,-0.00%,--,--,--,--,--,11397276,13921033,0.819,--,无,无,0.92,1.58,406.0,44736399,38.77,0.180,通信网络设备及器件,通信设备,285.88,292.50,+2.32%,0.03%,343.06,292.42,+14.48%,+23.11%,+24.75%,+133.61%,17.71%,1400,0,126916,+4.41,8.24,--,249180550,247103190,53866594亿,312.5%,8.85,6,-182.45,--,--,--,20170310,
4,SZ301362,民爆光电,--,+20.00%,225.26,+37.54,225.26,--,6220886,1283169140,200↓,+0.00%,+18.56%,+10.12,15.19%,+100.00,32875498000,9223197700,28.05%,45052,200,+0.00%,--,--,--,--,--,2980622,3240264,0.920,--,无,无,0.59,1.42,224.7,22131081,12.89,0.152,LED,光学光电子,187.72,189.99,+1.21%,0.07%,225.26,182.25,+21.16%,+47.71%,+15.44%,+685.67%,22.91%,200,0,28915,--,4.35,--,145944680,40944676,25321027亿,-63.29%,17.48,8,-31.53,--,--,--,20230804,
4,SZ301196,唯科科技,--,+20.00%,191.78,+31.96,191.78,--,8821679,1598801400,1500↓,+0.00%,+7.21%,+6.60,10.63%,+100.00,24225269000,15911199000,65.68%,2627386,13700,+0.00%,--,--,--,--,--,4775470,4046209,1.18,--,无,无,0.57,1.28,96.56,71354041,7.19,0.565,其他塑料制品,塑料制品,159.82,178.88,+11.93%,0.22%,191.78,163.11,+37.40%,+61.84%,+24.62%,+139.81%,17.94%,13700,0,30695,--,4.64,--,126318017,82965891,80511266亿,-7.80%,26.68,1,474.57,--,--,--,20220111,
,SZ300588,熙菱信息,--,+19.99%,22.09,+3.68,22.09,--,7283478,155786010,54300↑,+0.00%,+14.63%,+3.81,4.12%,+100.00,4229595100,3905998600,92.35%,2467453,111700,+0.00%,--,--,--,--,--,4362880,2920598,1.49,--,无,无,1.19,2.14,,-21584885,16.51,-0.114,安防设备,计算机设备,18.41,19.27,+4.67%,0.02%,22.09,19.25,+17.31%,+14.75%,+5.95%,-18.19%,15.43%,111700,0,7799,--,30.47,--,191471030,176822030,-26798437亿,-43.72%,1.34,9,26.41,--,--,--,20170105,
32,SH688257,新锐股份,--,+19.99%,96.42,+16.06,--,96.42,29195634,2640264300,200↑,+0.02%,+16.08%,+7.45,8.24%,-100.00,34169974000,34169974000,100.00%,--,--,+0.02%,--,--,--,--,--,12924923,16270711,0.794,--,无,无,-0.48,1.72,69.41,312303490,12.77,0.881,金属制品,通用设备,80.36,83.06,+3.36%,0.07%,96.42,83.06,+28.50%,+6.22%,+62.54%,+296.68%,16.63%,0,2028,56938,+0.29,-5.17,--,354386790,354386790,376849230亿,576.2%,7.55,3,389.22,--,--,--,20211027,
4,SZ300005,探路者,--,+19.97%,17.54,+2.92,17.54,--,115179883,1919483400,111800↑,+0.00%,+19.81%,+5.98,13.14%,+100.00,15500136000,15375279000,99.19%,43850,2500,+0.00%,--,--,--,--,--,47919104,67260779,0.712,--,无,无,-0.62,4.66,180.0,56445668,7.16,0.067,服装,服装家纺,14.62,14.64,+0.14%,0.01%,17.54,14.64,+18.51%,+17.32%,+10.11%,+62.11%,19.84%,2500,0,90981,--,-4.66,--,883702190,876583740,74605426亿,14.44%,2.45,8,564.69,--,--,--,20091030,
32,SH688432,有研硅,--,+19.62%,25.12,+4.12,--,25.12,79571313,1828650500,400↑,+0.00%,+21.88%,+10.18,6.36%,-100.00,31407583000,31407583000,100.00%,--,--,+0.00%,--,--,--,--,--,39619326,39951987,0.992,--,无,无,0.28,1.44,150.5,50178913,6.96,0.040,半导体材料,半导体,21.00,20.61,-1.86%,0.03%,25.20,19.67,+27.71%,+40.02%,+27.25%,+102.42%,26.33%,0,9662,83227,+0.27,5.15,--,1250301860,1250301860,69355150亿,-1.24%,3.61,7,-12.23,--,--,--,20221110,
4,SZ301276,嘉曼服饰,--,+19.40%,31.20,+5.07,--,--,11409103,337254110,173200↑,+0.00%,+13.70%,+6.28,15.79%,--,4043520000,2254749300,55.76%,--,--,+0.00%,--,--,--,--,--,5127064,6282039,0.816,--,无,无,0.24,4.63,36.36,50286643,1.86,0.390,服装,服装家纺,26.13,27.44,+5.01%,0.08%,31.35,27.01,+40.41%,+20.93%,+23.61%,+5.83%,16.61%,0,0,28031,--,2.69,--,129600000,72267607,67035827亿,12.74%,16.76,2,152.07,--,--,--,20220909,
4,SZ300408,三环集团,--,+18.77%,150.25,+23.75,150.25,--,83101984,11966891500,800↓,-0.15%,+12.46%,+4.94,4.44%,+100.00,287953730000,280938040000,97.56%,--,--,-0.15%,--,--,--,--,--,39837581,43264403,0.921,--,无,有,0.12,1.20,100.1,790899570,12.86,0.410,被动元件,元件,126.50,133.60,+5.61%,0.03%,151.79,131.11,+22.23%,+19.60%,+70.93%,+231.68%,16.35%,100,0,257292,+14.10,2.46,--,1916497400,1869803900,907742100亿,48.48%,11.69,6,0.00,--,--,--,20141203,
32,SH688020,方邦股份,--,+18.64%,227.20,+35.70,--,227.20,8456059,1870413900,200↑,+0.09%,+13.54%,+3.14,10.26%,-100.00,18719690000,18719690000,100.00%,--,--,+0.09%,--,--,--,--,--,4423418,4032641,1.10,--,无,无,0.55,1.27,,-17312782,14.23,-0.210,电子化学品,电子化学品,191.50,200.10,+4.49%,0.11%,229.80,200.10,+74.77%,+63.96%,+60.11%,+234.02%,15.51%,0,1600,24709,+0.15,4.74,--,82393000,82393000,-15304083亿,-1306%,15.97,1,-70.61,--,--,--,20190722,
4,SZ300976,达瑞电子,--,+18.36%,79.31,+12.30,79.31,--,11755046,873101760,200↓,+0.14%,+18.73%,+7.51,9.77%,+100.00,14841435000,9546218200,64.32%,--,--,+0.14%,--,--,--,--,--,4822221,6932825,0.696,--,无,无,-0.15,1.46,49.99,71977674,4.05,0.385,消费电子零部件及组装,消费电子,67.01,66.80,-0.31%,0.09%,80.40,66.30,+27.92%,+33.18%,+45.18%,+87.02%,21.04%,1200,0,42526,--,-2.00,--,187131950,120365883,86048633亿,25.80%,19.59,4,153.87,--,--,--,20210419,
32,SH688379,华光新材,--,+17.97%,92.17,+14.04,--,--,8398470,736824550,63682↑,+0.11%,+17.26%,+5.68,9.32%,--,8754174000,8303182400,94.85%,--,--,+0.11%,--,--,--,--,--,3894662,4503808,0.865,--,无,无,0.43,1.14,67.50,37055189,6.24,0.430,金属制品,通用设备,78.13,78.60,+0.60%,0.03%,92.43,78.06,+17.79%,+38.23%,+24.74%,+67.40%,18.39%,0,0,23544,+0.07,6.20,--,94978561,90085520,40150137亿,-61.17%,14.78,5,138.59,--,--,--,20200819,
4,SZ301458,钧崴电子,--,+17.93%,56.37,+8.57,56.37,--,28868363,1582642500,206300↑,+0.11%,+16.90%,+3.24,24.57%,+100.00,15032002000,6622459600,44.06%,--,--,+0.11%,--,--,--,--,--,12506470,16361893,0.764,--,无,无,-0.48,1.37,112.4,36952438,8.84,0.140,被动元件,元件,47.80,48.22,+0.88%,0.04%,57.36,48.20,-1.11%,+18.05%,+34.92%,+77.60%,19.16%,2800,0,79675,--,-2.51,--,266666700,117481987,43809489亿,7.38%,6.38,4,570.56,--,--,--,20250110,
32,SH688260,昀冢科技,--,+17.46%,96.32,+14.32,--,96.32,8085089,742645590,200↑,-0.03%,+14.68%,+5.45,6.74%,-100.00,11558400000,11558400000,100.00%,--,--,-0.03%,--,--,--,--,--,3519172,4565917,0.771,--,无,无,-0.11,1.06,,-52902596,71.57,-0.441,消费电子零部件及组装,消费电子,82.00,83.99,+2.43%,--,98.00,83.99,+26.01%,+16.30%,+95.53%,+234.44%,17.09%,0,1000,15149,+0.09,-1.59,--,120000000,120000000,-68937075亿,-1.31%,1.35,4,-26.69,--,--,--,20210406,
4,SZ301021,英诺激光,--,+17.45%,103.90,+15.44,103.90,--,11400174,1111404780,400--,+0.07%,+17.35%,+7.25,7.47%,+100.00,15883187000,15865547000,99.89%,--,--,+0.07%,--,--,--,--,--,4863884,6536290,0.744,--,无,无,-0.17,1.21,238.0,11521755,15.19,0.075,激光设备,自动化设备,88.46,88.54,+0.09%,--,104.39,88.54,+16.01%,+8.00%,+36.85%,+114.01%,17.92%,100,0,43536,--,-3.02,--,152869940,152700160,12916660亿,267.4%,6.84,7,77.17,--,--,--,20210706,
4,SZ301377,鼎泰高科,--,+17.45%,553.56,+82.26,553.56,--,5829984,2960327500,200--,+0.22%,+15.95%,+9.71,5.90%,+100.00,227741740000,54725459000,24.03%,--,--,+0.22%,--,--,--,--,--,3183882,2646102,1.20,--,无,无,0.45,1.04,366.4,260575090,78.22,0.633,金属制品,通用设备,471.30,477.42,+1.30%,--,556.00,459.00,+30.36%,+63.60%,+118.21%,+299.39%,20.58%,1200,0,38086,+10.49,8.38,--,411412930,98860934,301896360亿,259.0%,7.08,2,-497.03,--,--,--,20221122,
32,SH688168,安博通,--,+17.32%,64.70,+9.55,--,--,7942102,499298650,82578↑,+0.00%,+15.12%,+3.32,7.35%,--,6991417600,6991417600,100.00%,--,--,+0.00%,--,--,--,--,--,3817996,4124106,0.926,--,无,无,-0.22,2.55,,12098703,6.99,0.112,横向通用软件,软件开发,55.15,56.20,+1.90%,--,66.18,55.02,+25.27%,+9.53%,+3.21%,+20.52%,20.24%,0,0,14342,+0.05,-3.33,--,108059005,108059005,14769598亿,124.9%,9.26,5,194.74,--,--,--,20190906,
4,SZ300870,欧陆通,--,+17.29%,321.22,+47.35,--,321.22,8196686,2486316000,100--,+0.70%,+14.51%,+6.53,5.37%,-100.00,49032125000,49026728000,99.99%,--,--,+0.70%,--,--,--,--,--,3959164,4237522,0.934,--,无,无,0.45,1.50,269.6,-12541362,18.79,-0.082,其他电源设备,其他电源设备,273.87,280.51,+2.42%,--,324.41,280.51,+24.02%,+26.46%,+6.90%,+103.77%,16.03%,0,260,43610,+2.24,8.52,--,152643440,152626640,-9042674亿,-125.3%,17.09,7,-330.03,--,--,--,20200824,
68,SZ301687,新广益,--,+17.08%,63.56,+9.27,63.56,--,6919772,413202060,100--,+0.06%,+18.36%,+7.09,23.43%,+100.00,9334675800,1877265300,20.11%,--,--,+0.06%,--,--,--,--,--,2700040,4219732,0.640,--,无,无,2.00,3.56,74.66,26354232,6.09,0.179,膜材料,塑料制品,54.29,53.70,-1.09%,--,64.82,53.40,+26.71%,+8.91%,+2.85%,-10.50%,21.04%,1800,0,18176,--,12.60,--,146864000,29535325,29602733亿,7.08%,10.44,3,-889.41,--,--,--,20251231,
32,SH688766,普冉股份,--,+17.00%,457.00,+66.41,--,457.00,10108361,4292043900,268--,+0.00%,+12.42%,+8.29,6.83%,-100.00,67957524000,67658440000,99.56%,--,--,+0.00%,--,--,--,--,--,4666422,5441939,0.858,--,无,无,0.48,1.41,154.4,251112060,25.11,1.69,数字芯片设计,半导体,390.59,406.50,+4.07%,--,464.68,388.01,+22.52%,+22.51%,+10.69%,+259.59%,19.63%,0,854,41499,+0.51,6.36,--,148703550,148049100,420494380亿,1260%,18.20,7,-488.65,--,--,--,20210823,
4,SZ301568,思泰克,--,+16.98%,102.87,+14.93,102.87,--,7459432,734900940,300↓,+0.03%,+15.56%,+4.95,15.67%,+100.00,10622191600,4896546200,46.10%,--,--,+0.03%,--,--,--,--,--,3779590,3679842,1.03,--,无,无,0.66,1.12,88.62,26434195,9.94,0.258,其他自动化设备,自动化设备,87.94,89.02,+1.23%,--,102.98,89.02,+20.12%,+39.96%,+74.12%,+114.63%,15.87%,1800,0,29460,--,5.99,--,103258400,47599360,30360751亿,44.18%,10.35,5,-356.41,--,--,--,20231128,
4,SZ301486,致尚科技,--,+16.84%,240.10,+34.60,240.10,--,11256429,2560636600,100--,+0.06%,+12.72%,+6.14,15.54%,+100.00,30896307000,17396147000,56.30%,--,--,+0.06%,--,--,--,--,--,4542965,6713464,0.677,--,无,无,0.57,1.97,479.6,-6071896,12.09,-0.050,通信网络设备及器件,通信设备,205.50,213.01,+3.65%,--,242.99,213.01,+13.12%,+6.47%,-11.75%,+93.55%,14.59%,500,0,52405,--,3.78,--,128680995,72453755,-5785573亿,-125.7%,19.85,6,524.74,--,--,--,20230707,
4,SZ300863,卡倍亿,--,+16.52%,73.41,+10.41,73.41,--,16702917,1175156750,103052↑,+0.18%,+11.58%,+4.85,6.65%,+100.00,19189829000,18434742000,96.07%,--,--,+0.18%,--,--,--,--,--,7597236,9105681,0.834,--,无,无,-0.62,1.55,115.0,100605835,12.89,0.385,汽车电子电气系统,汽车零部件,63.00,65.79,+4.43%,--,74.06,64.45,+7.40%,+14.92%,+33.21%,+104.73%,15.25%,4400,0,56281,--,-10.50,--,261406190,251120310,112453089亿,89.37%,5.70,2,170.18,--,--,--,20200824,
4,SZ301511,德福科技,--,+16.50%,161.07,+22.81,161.07,--,37006170,5709656400,100↓,+0.01%,+11.85%,+4.90,9.88%,+100.00,101525965000,60341823000,59.43%,--,--,+0.01%,--,--,--,--,--,18989222,18016948,1.05,--,无,有,0.30,1.02,420.3,147226870,24.42,0.234,锂电池,电池,138.26,144.00,+4.15%,--,162.20,143.87,+30.87%,+25.32%,+66.38%,+351.30%,13.26%,2900,0,149407,+4.45,3.17,--,630322000,374631050,193407150亿,708.9%,6.60,2,-106.44,--,--,--,20230817,
4,SZ301536,星宸科技,--,+16.50%,106.00,+15.01,--,106.00,27675544,2812608300,100--,-0.02%,+15.22%,+4.80,14.78%,-100.00,44701815000,19842486000,44.39%,--,--,-0.02%,--,--,--,--,--,12389385,15286159,0.811,--,无,无,-1.27,2.60,93.64,220214460,13.87,0.520,数字芯片设计,半导体,90.99,92.00,+1.11%,--,106.12,92.00,+41.67%,+32.50%,+17.04%,+77.82%,15.52%,0,1000,106832,+1.96,-9.94,--,421715230,187193260,232591570亿,330.3%,7.65,1,869.09,--,--,--,20240328,
4,SZ301312,智立方,--,+16.48%,91.38,+12.93,91.38,--,9156048,815990460,100↓,+0.09%,+14.68%,+2.88,10.80%,+100.00,15502878000,7746636300,49.97%,--,--,+0.09%,--,--,--,--,--,3435830,5720218,0.601,--,无,无,-0.46,2.00,238.9,14407060,12.55,0.085,工控设备,自动化设备,78.45,79.68,+1.57%,--,93.70,79.40,+10.10%,-21.93%,-22.95%,+157.56%,18.23%,1500,0,41082,--,-6.59,--,169652860,84773871,15644139亿,-42.15%,7.28,7,176.14,--,--,--,20220711,
32,SH688598,金博股份,--,+16.14%,39.37,+5.47,39.37,--,25262253,936299980,200--,-0.05%,+14.12%,+6.80,12.41%,+100.00,8172153600,8014772000,98.07%,--,--,-0.05%,--,--,--,--,--,11594659,13667594,0.848,--,无,无,0.11,1.51,,-78613564,2.12,-0.380,光伏辅材,光伏设备,33.90,34.50,+1.77%,--,39.80,34.34,+23.19%,+30.97%,+17.35%,+34.09%,16.11%,800,0,49734,+0.06,1.40,--,207573120,203575620,-75536421亿,8.06%,18.59,3,-59.88,--,--,--,20200518,
32,SH688261,东微半导,--,+15.75%,87.80,+11.95,--,--,9215158,764834320,129396--,+0.00%,+12.78%,+6.33,7.55%,--,10762082800,10720080500,99.61%,--,--,+0.00%,--,--,--,--,--,3821826,5393332,0.709,--,无,无,0.40,1.44,244.8,5557921,3.65,0.050,分立器件,半导体,75.85,77.85,+2.64%,--,87.85,76.81,+22.93%,+3.98%,+4.99%,+7.06%,14.56%,0,0,23700,+0.08,6.85,--,122574975,122096589,1285482亿,-28.80%,24.05,6,98.72,--,--,--,20220210,
32,SH688388,嘉元科技,--,+15.41%,66.79,+8.92,66.79,--,63296453,4095946700,400↓,+0.09%,+12.03%,+3.59,13.89%,+100.00,30434452000,30434452000,100.00%,--,--,+0.09%,--,--,--,--,--,32702310,30594143,1.07,--,无,有,0.93,1.42,198.8,120514859,3.76,0.264,锂电池,电池,57.87,59.62,+3.02%,--,67.36,59.00,+53.72%,+45.83%,+48.09%,+62.98%,14.45%,200,0,122551,+0.21,6.74,--,455673790,455673790,152298740亿,392.8%,17.77,0,-418.25,--,--,--,20190722,
32,SH688079,美迪凯,--,+15.36%,25.98,+3.46,25.98,--,41389713,1017267550,1500--,+0.00%,+14.70%,+6.23,10.24%,+100.00,10691663100,10505492500,98.26%,--,--,+0.00%,--,--,--,--,--,20205237,21184476,0.954,--,无,无,0.61,1.09,,-41487437,8.56,-0.100,光学元件,光学光电子,22.52,22.65,+0.58%,--,26.63,22.57,-8.81%,+16.50%,+43.54%,+129.51%,18.03%,5525,0,80936,+0.07,8.49,--,411534380,404368460,-49876834亿,-159.4%,3.04,4,-83.47,--,--,--,20210302,
32,SH688308,欧科亿,--,+15.29%,162.01,+21.48,162.01,--,14527381,2240612000,1373--,+0.00%,+11.73%,+5.53,9.15%,+100.00,25724225000,25724225000,100.00%,--,--,+0.00%,--,--,--,--,--,5842621,8684760,0.673,--,无,无,-0.88,1.43,85.79,203894730,9.08,1.29,金属制品,通用设备,140.53,145.00,+3.18%,--,165.00,141.80,+9.76%,+19.91%,+43.27%,+412.04%,16.51%,827,0,39672,+0.18,-9.35,--,158781710,158781710,238845910亿,2561%,17.84,5,433.57,--,--,--,20201210,
