,代码,名称,,涨幅,现价,涨跌,买价,卖价,总手,总金额,现手,1分钟涨速,实体涨幅,现均差%,换手,委比%,总市值,流通市值,流通比例,封单额_新,封单量_新,4分钟涨速,当日偏离值,异动偏离值,10日内偏离值,30日内偏离值,10日异动次数,内盘,外盘,内外比,备注,利空,利好,主力净量,量比,TTM市盈率,净利润,市净率,每股盈利,细分行业,所属行业,昨收,开盘,开盘涨幅,竞价换手,最高,最低,5日涨幅,10日涨幅,20日涨幅,年初至今,振幅,买量,卖量,笔数,贡献度,机构动向,异动类型,总股本,流通股本,利润总额,净利润增长率,每股净资产,金叉个数,散户数量,自选时间,自选价格,自选收益,上市日期,
4,SZ300244,迪安诊断,--,+18.01%,19.79,+3.02,19.78,19.79,92230513,1756811500,1400↓,-1.64%,+17.73%,+4.42,18.39%,-98.98,12368343000,9923874800,80.24%,--,--,-1.64%,--,--,--,--,--,38496551,53733962,0.716,--,无,无,1.88,5.43,95.56,64374318,1.90,0.105,其他医疗服务,医疗服务,16.77,16.81,+0.24%,0.01%,20.12,16.75,+17.66%,+12.06%,+5.66%,+24.86%,20.10%,400,1252268,101139,--,14.03,--,624979440,501459060,154682120亿,406.5%,10.44,7,-194.58,--,--,--,20110719,
32,SH688662,富信科技,--,+17.81%,150.80,+22.80,150.57,150.80,18237834,2705516500,200↓,+0.00%,+9.28%,+1.92,20.67%,-7.92,13306592000,13306592000,100.00%,--,--,+0.00%,--,--,--,--,--,10201603,8036231,1.27,--,无,无,-0.59,2.06,334.7,7386490,18.02,0.090,其他电子,其他电子,128.00,138.00,+7.81%,0.65%,153.60,133.54,+69.90%,+58.40%,+72.62%,+194.24%,15.67%,885,71389,33408,+0.10,-2.16,--,88240000,88240000,9642026亿,5.06%,8.37,1,1484.80,--,--,--,20210401,
32,SH688788,科思科技,--,+17.71%,38.75,+5.83,38.74,38.75,7604594,283288870,82819↑,+0.16%,+16.82%,+4.55,3.47%,-42.55,8482536600,8482536600,100.00%,--,--,+0.16%,--,--,--,--,--,3184723,4419871,0.721,--,无,无,0.58,2.49,,-72588160,4.82,-0.332,军工电子,军工电子,32.92,33.17,+0.76%,0.01%,39.38,33.00,+24.45%,+23.29%,+1.14%,-19.44%,19.38%,1384,9336,15463,+0.07,27.84,--,218904170,218904170,-71363699亿,-24.40%,8.03,5,-206.69,--,--,--,20201022,
32,SH688583,思看科技,--,+16.47%,131.00,+18.52,130.99,131.00,4978558,618950310,200--,+0.84%,+14.92%,+5.94,16.16%,-42.99,11580400000,4035250900,34.85%,--,--,+0.84%,--,--,--,--,--,2014707,2963851,0.680,--,无,无,-0.84,1.95,152.0,7277838,9.73,0.080,仪器仪表,通用设备,112.48,113.99,+1.34%,0.02%,134.10,113.99,+15.71%,+14.29%,+9.98%,+40.57%,17.88%,239,6000,14433,+0.08,-6.36,--,88400000,30803442,7341613亿,-73.02%,13.47,10,582.31,--,--,--,20250115,
32,SH688772,珠海冠宇,--,+15.93%,18.85,+2.59,18.85,18.86,125609634,2276933000,1380↑,+0.16%,+13.90%,+4.45,11.09%,-15.41,21341701000,21341701000,100.00%,--,--,+0.16%,--,--,--,--,--,52847116,72762518,0.726,--,无,有,0.71,1.92,51.97,-84719658,2.96,-0.080,锂电池,电池,16.26,16.55,+1.78%,0.03%,19.30,16.51,+22.40%,+18.40%,+27.11%,-11.21%,17.16%,70750,10315,124305,+0.15,7.80,--,1132185700,1132185700,-174719440亿,-257.5%,6.36,9,-277.57,--,--,--,20211015,
32,SH688353,华盛锂电,--,+15.79%,94.07,+12.83,94.06,94.07,11638226,1035048320,500↓,+1.01%,+15.01%,+6.32,7.30%,+46.12,15004165000,15004165000,100.00%,--,--,+1.01%,--,--,--,--,--,5543839,6094387,0.910,--,无,无,1.11,2.94,97.84,97017036,4.25,0.630,电池化学品,电池,81.24,81.79,+0.68%,0.02%,94.68,81.24,+13.71%,+10.62%,-7.74%,-17.26%,16.54%,400,405,33138,+0.10,20.21,--,159500000,159500000,111195015亿,325.2%,22.12,6,-466.81,--,--,--,20220713,
4,SZ301500,飞南资源,--,+15.24%,28.20,+3.73,28.18,28.20,32691643,907616800,200↑,-0.39%,+13.30%,+1.79,22.69%,-57.86,15847046000,4062228800,25.63%,--,--,-0.39%,--,--,--,--,--,13632433,19059210,0.715,--,无,无,2.81,3.39,23.05,405413760,3.05,0.724,固废治理,环境治理,24.47,24.89,+1.72%,0.08%,29.36,24.89,+9.81%,+11.95%,-2.89%,+79.73%,18.27%,5600,18245,67899,--,17.09,--,561952000,144050670,390628900亿,7919%,9.23,11,-147.07,--,--,--,20230921,
,SZ300719,安达维尔,--,+13.81%,14.01,+1.70,14.01,14.02,19701750,269727240,100↑,+0.07%,+12.53%,+2.60,10.97%,+45.17,3561722400,2516127800,70.64%,--,--,+0.07%,--,--,--,--,--,7213580,12488170,0.578,--,无,有,0.56,3.76,,-13734667,3.53,-0.054,航空装备,军工装备,12.31,12.45,+1.14%,0.01%,14.52,12.45,+11.19%,+13.26%,-5.47%,-22.64%,16.82%,112300,43450,24562,--,10.88,--,254227150,179595130,-18368829亿,-69.48%,3.97,7,-156.32,--,--,--,20171109,
4,SZ301276,嘉曼服饰,--,+13.56%,26.13,+3.12,26.12,26.13,5400030,137551120,101200↑,+0.50%,+12.73%,+2.86,7.47%,+3.37,3386448000,1888352600,55.76%,--,--,+0.50%,--,--,--,--,--,2542360,2857670,0.890,--,无,无,0.42,3.09,30.45,50286643,1.56,0.390,服装,服装家纺,23.01,23.18,+0.74%,0.00%,26.45,23.18,+9.24%,+1.67%,-1.66%,-11.36%,14.21%,1600,5300,13184,--,15.13,--,129600000,72267607,67035827亿,12.74%,16.76,9,-85.02,--,--,--,20220909,
32,SH688750,金天钛业,--,+13.52%,18.39,+2.19,18.37,18.39,10949888,191470790,245570↑,+0.49%,+11.59%,+5.58,4.70%,-82.16,8505375000,4283368000,50.36%,--,--,+0.49%,--,--,--,--,--,4484603,6465285,0.694,--,无,无,0.53,3.83,142.9,9670318,3.44,0.021,其他小金属,小金属,16.20,16.48,+1.73%,0.02%,18.44,16.39,+10.38%,+5.93%,+0.38%,-7.91%,12.65%,3272,37884,13779,+0.05,28.18,--,462500000,232918330,9668450亿,2.49%,5.35,6,-194.47,--,--,--,20241120,
32,SH688114,华大智造,--,+13.10%,51.90,+6.01,51.88,51.90,13299505,669109100,218533↑,-0.19%,+9.38%,+3.46,3.20%,+53.86,21617188000,21571593000,99.79%,--,--,-0.19%,--,--,--,--,--,6200193,7099312,0.873,--,无,无,-0.13,2.26,,-105186267,3.05,-0.253,医疗设备,医疗器械,45.89,47.45,+3.40%,0.02%,52.44,47.36,+4.64%,+2.77%,-0.99%,-14.58%,11.07%,1717,31977,33599,+0.13,-8.15,--,416516160,415637620,-83036359亿,37.87%,17.02,9,72.38,--,--,--,20220909,
32,SH688708,佳驰科技,--,+12.83%,52.14,+5.93,52.14,52.20,7209995,361520570,380↑,+1.50%,+11.77%,+4.32,5.07%,+76.89,20856521000,7418288900,35.57%,--,--,+1.50%,--,--,--,--,--,3107605,4102390,0.758,--,无,无,0.04,4.42,47.24,25767838,5.90,0.060,航空装备,军工装备,46.21,46.65,+0.95%,0.00%,52.14,46.00,+9.35%,+5.02%,-2.98%,-15.56%,13.29%,11694,200,18524,+0.12,1.37,--,400010000,142276350,28779739亿,4.61%,8.83,4,-32.83,--,--,--,20241205,
,SZ300686,智动力,--,+11.26%,17.89,+1.81,17.88,17.89,23027360,402955690,2700↓,-0.22%,+8.69%,+2.43,8.89%,-77.42,4662567300,4631860900,99.34%,--,--,-0.22%,--,--,--,--,--,10767710,12259650,0.878,--,无,无,0.05,1.31,,-51529655,6.17,-0.202,消费电子零部件及组装,消费电子,16.08,16.46,+2.36%,0.02%,17.99,16.46,+0.85%,+15.42%,+6.42%,+18.79%,9.51%,4000,1900,43890,--,1.20,--,260624220,258907820,-57971956亿,-116.3%,2.90,6,-66.87,--,--,--,20170804,
4,SZ300566,激智科技,--,+11.24%,32.26,+3.26,32.26,32.27,48253697,1484847800,500↑,+0.09%,+7.53%,+5.13,21.29%,+74.09,8455495100,7312710700,86.48%,--,--,+0.09%,--,--,--,--,--,23877035,24376662,0.980,--,无,无,0.51,1.64,41.90,56952865,3.80,0.220,光学元件,光学光电子,29.00,30.00,+3.45%,0.23%,33.37,28.81,+20.55%,+38.40%,+60.26%,+77.74%,15.72%,30500,1100,67257,--,2.90,--,262104620,226680430,68729030亿,-3.21%,8.50,2,-132.93,--,--,--,20161115,
32,SH688388,嘉元科技,--,+10.97%,57.87,+5.72,57.87,57.88,65252771,3712242500,1600↓,+1.19%,+9.19%,+1.88,14.32%,+62.46,26369842000,26369842000,100.00%,--,--,+1.19%,--,--,--,--,--,31378087,33874684,0.926,--,无,有,0.17,1.73,172.3,120514859,3.26,0.264,锂电池,电池,52.15,53.00,+1.63%,0.09%,60.60,52.76,+28.49%,+18.71%,+29.43%,+41.22%,15.03%,22572,1550,120948,+0.13,1.21,--,455673790,455673790,152298740亿,392.8%,17.77,0,-220.22,--,--,--,20190722,
32,SH688148,芳源股份,--,+10.95%,9.02,+0.89,9.01,9.02,44752740,393082280,500↑,+0.11%,+9.07%,+2.91,8.77%,+10.55,4601760900,4601760900,100.00%,--,--,+0.11%,--,--,--,--,--,20729716,24023024,0.863,--,无,无,0.52,2.36,586.7,61447308,11.97,0.120,电池化学品,电池,8.13,8.27,+1.72%,0.05%,9.30,8.23,+10.40%,+4.88%,-12.09%,+2.85%,13.16%,81660,56366,45952,+0.02,13.83,--,510173050,510173050,64562653亿,223.8%,0.75,3,-135.54,--,--,--,20210806,
32,SH688428,诺诚健华,--,+10.87%,23.45,+2.30,23.44,23.45,17236057,388937940,101348↑,+0.13%,+10.09%,+4.18,6.42%,-49.34,41380901000,6293035400,15.21%,--,--,+0.13%,--,--,--,--,--,7707473,9528584,0.809,--,无,无,0.48,2.32,56.66,105817402,5.63,0.060,其他生物制品,生物制品,21.15,21.30,+0.71%,0.00%,23.80,20.95,+9.38%,-4.09%,-6.87%,+14.28%,13.48%,500,38980,29560,+0.21,15.41,--,1764644000,268359720,104848606亿,488.9%,4.16,1,-152.09,--,--,--,20220921,
32,SH688318,财富趋势,--,+10.84%,71.38,+6.98,71.38,71.39,12046984,837886440,180766↑,+0.00%,+9.55%,+2.84,3.36%,+70.64,25594531000,25594531000,100.00%,--,--,+0.00%,--,--,--,--,--,6009577,6037407,0.995,--,无,无,0.11,1.64,84.35,34538758,6.61,0.096,垂直应用软件,软件开发,64.40,65.16,+1.18%,0.02%,72.86,64.58,-13.69%,-10.47%,-12.48%,-24.26%,12.86%,830,200,36025,+0.13,5.67,--,358567260,358567260,36302936亿,-25.71%,10.80,5,-3.73,--,--,--,20200427,
4,SZ301217,铜冠铜箔,--,+10.80%,141.80,+13.82,141.80,141.81,46106164,6496831700,200↑,-0.06%,+5.08%,+0.70,5.56%,-0.69,117554404000,117554404000,100.00%,--,--,-0.06%,--,--,--,--,--,23615273,22490891,1.05,--,无,有,0.28,1.43,715.7,106347062,21.37,0.130,锂电池,电池,127.98,134.94,+5.44%,0.09%,148.00,133.10,+27.45%,+24.39%,+70.43%,+313.65%,11.64%,11169,1700,163560,--,5.09,--,829015540,829015540,127541695亿,2138%,6.64,2,-213.20,--,--,--,20220127,
4,SZ302132,中航成飞,--,+10.78%,63.81,+6.21,63.80,63.81,22281812,1396142400,100↓,+0.00%,+10.02%,+2.00,3.80%,+0.28,170506150000,37397095000,21.93%,--,--,+0.00%,--,--,--,--,--,10097448,12184364,0.829,--,无,有,0.39,3.23,49.16,192737550,7.96,0.072,航空装备,军工装备,57.60,58.00,+0.69%,0.02%,64.30,57.99,+9.43%,+2.44%,-6.44%,-19.23%,10.95%,25100,28315,61621,+5.10,14.76,--,2672091400,586069500,229873750亿,23.16%,8.02,6,-176.46,--,--,--,20100827,
32,SH688003,天准科技,--,+10.38%,105.49,+9.92,105.47,105.49,14071408,1511325200,800↓,+0.74%,+5.02%,-2.00,7.24%,-52.36,20498870000,20498870000,100.00%,--,--,+0.74%,--,--,--,--,--,6474022,7597386,0.852,--,无,有,-0.08,1.48,181.2,4694735,10.38,0.024,其他自动化设备,自动化设备,95.57,100.45,+5.11%,0.03%,114.60,99.38,+0.47%,+3.97%,+9.94%,+80.63%,15.93%,529,889,38768,+0.10,-1.27,--,194320500,194320500,-1142113亿,114.5%,10.17,2,399.72,--,--,--,20190722,
4,SZ301046,能辉科技,--,+10.23%,28.12,+2.61,28.11,28.12,9435623,261219360,800↑,+0.07%,+8.61%,+1.71,7.24%,-77.69,4749960900,3662708200,77.11%,--,--,+0.07%,--,--,--,--,--,3581857,5853766,0.612,--,无,无,-0.28,2.06,,-4826246,4.05,-0.029,基础建设,建筑装饰,25.51,25.89,+1.49%,0.01%,28.68,25.89,+4.11%,+7.29%,-0.46%,+20.17%,10.94%,300,75682,19357,--,-6.05,--,168917530,130252780,-1897395亿,-184.1%,6.95,9,93.56,--,--,--,20210817,
4,SH601996,丰林集团,--,+10.16%,2.71,+0.25,2.70,2.71,82413017,219983310,160000↑,+0.00%,+8.84%,+1.66,7.35%,+4.51,3037678100,3037678100,100.00%,--,--,+0.00%,--,--,--,--,--,48788274,33624743,1.45,--,无,无,1.30,2.76,,-27631481,1.24,-0.025,林业,种植业与林业,2.46,2.49,+1.22%,0.03%,2.71,2.47,+3.83%,+1.88%,-11.15%,+20.44%,9.76%,413900,1054500,15692,+0.01,16.13,--,1120914420,1120914420,-27247278亿,20.77%,2.19,7,-135.88,--,--,--,20110929,
4,SZ301321,翰博高新,--,+10.16%,33.50,+3.09,33.48,33.50,14033215,467281900,82200↑,-0.45%,+8.52%,+0.66,9.51%,-90.53,6245572500,4945279700,79.18%,--,--,-0.45%,--,--,--,--,--,7291616,6741599,1.08,--,无,无,-0.37,1.88,,4610996,6.40,0.027,面板,光学光电子,30.41,30.87,+1.51%,0.02%,34.57,30.72,+7.68%,-0.33%,+13.91%,+75.85%,12.66%,100,2000,45005,--,-8.76,--,186435000,147620290,3227326亿,112.8%,5.23,3,78.15,--,--,--,20220818,
4,SH600162,香江控股,--,+10.16%,3.47,+0.32,3.46,3.47,518870820,1686573600,4641900↑,+0.00%,+16.05%,+6.97,15.88%,-11.69,11341480300,11341480300,100.00%,--,--,+0.00%,--,--,--,--,--,261820030,257050790,1.02,--,无,无,1.89,1.26,,-22010593,1.98,-0.007,商业物业经营,零售,3.15,2.99,-5.08%,0.23%,3.47,2.91,+0.87%,+24.37%,+89.62%,+87.57%,17.78%,115300,1352650,140212,+0.05,13.46,--,3268438100,3268438100,-21254053亿,2.97%,1.75,1,-170.97,--,--,--,19980609,
4,SH600067,冠城新材,--,+10.13%,3.48,+0.32,3.48,--,113321991,380863060,495300↑,+0.00%,+6.42%,+3.77,8.14%,+100.00,4843007200,4843007200,100.00%,18758011,5390233,+0.00%,--,--,--,--,--,54326809,58995182,0.921,--,无,无,1.18,4.41,251.0,-20586037,0.866,-0.020,线缆部件及其他,电网设备,3.16,3.27,+3.48%,0.20%,3.48,3.17,+15.61%,+15.61%,+6.75%,-15.53%,9.81%,5390233,--,43714,+0.02,19.19,--,1391668700,1391668700,780380亿,-159.1%,4.02,3,-102.45,--,--,--,19970508,
4,SH600906,财达证券,--,+10.08%,6.99,+0.64,6.99,--,163562990,1111616210,453600↑,+0.00%,+10.43%,+3.05,7.70%,+100.00,22682550000,14848402000,65.46%,2872163,410896,+0.00%,--,--,--,--,--,86054160,77508830,1.11,--,无,无,0.75,1.87,25.71,253387770,1.81,0.080,证券,证券,6.35,6.33,-0.31%,0.04%,6.99,6.27,+1.75%,+4.80%,+10.43%,+4.80%,11.34%,410896,--,60424,+0.11,11.88,--,3245000000,2124235000,332133040亿,114.5%,3.86,8,-58.62,--,--,--,20210507,
4,SZ000630,铜陵有色,--,+10.08%,7.10,+0.65,7.10,--,628978720,4356051000,2986700↑,+0.00%,+7.58%,+2.70,5.64%,+100.00,95207248000,79115226000,83.10%,169058150,23811007,+0.00%,--,--,--,--,--,345355060,283623660,1.22,--,无,有,1.90,1.52,36.20,1338454560,2.54,0.100,铜,工业金属,6.45,6.60,+2.33%,0.03%,7.10,6.55,+10.25%,+3.65%,+15.07%,+19.13%,8.53%,23811007,0,269643,+2.68,33.61,--,13409471500,11142989600,3091181500亿,19.12%,2.80,6,-67.62,--,--,--,19961120,
,SH603020,爱普股份,--,+10.04%,13.04,+1.19,13.04,--,23846830,304141350,25100↑,+0.00%,+8.85%,+2.41,6.35%,+100.00,4898316600,4898316600,100.00%,3808984,292100,+0.00%,--,--,--,--,--,12661380,11185450,1.13,--,无,无,0.78,1.56,55.96,33536670,1.51,0.089,食品及饲料添加剂,化学制品,11.85,11.98,+1.10%,0.01%,13.04,11.88,+22.21%,+33.47%,+19.85%,+28.60%,9.79%,292100,--,25535,+0.02,18.95,--,375637770,375637770,49607822亿,2.39%,8.65,0,-99.45,--,--,--,20150325,
4,SZ002085,万丰奥威,--,+10.04%,13.59,+1.24,13.59,--,81520168,1081763120,304300↑,+0.00%,+9.16%,+2.59,3.84%,+100.00,28855613000,28855613000,100.00%,67166672,4942360,+0.00%,--,--,--,--,--,42099526,39420642,1.07,--,有,有,1.29,1.05,30.21,243051540,3.78,0.120,轮胎轮毂,汽车零部件,12.35,12.45,+0.81%,0.02%,13.59,12.41,+17.16%,+14.59%,-0.51%,-15.12%,9.55%,4942360,0,62324,+0.81,44.97,--,2123297500,2123297500,365762050亿,-11.64%,3.60,4,-64.07,--,--,--,20061128,
,SZ002345,潮宏基,--,+10.03%,9.76,+0.89,9.76,--,33896594,324095130,68600↑,+0.00%,+10.03%,+2.24,3.91%,+100.00,8671884000,8464158600,97.60%,46417584,4755900,+0.00%,--,--,--,--,--,14628572,19268022,0.759,--,无,有,1.17,2.18,15.17,263560160,2.16,0.300,饰品,服装家纺,8.87,8.87,+0.00%,0.01%,9.76,8.82,+8.93%,+5.97%,+4.16%,-19.67%,10.60%,4755900,0,27477,--,42.30,--,888512710,867229370,349313400亿,39.52%,4.53,8,-92.46,--,--,--,20100128,
,SH600539,狮头股份,--,+10.03%,16.34,+1.49,16.34,--,17168700,273824520,61900↑,+0.00%,+7.50%,+2.63,7.46%,+100.00,3758200000,3758200000,100.00%,65458040,4006000,+0.00%,--,--,--,--,--,8137959,9030741,0.901,--,无,无,1.85,1.21,,526268,12.51,0.002,互联网电商,互联网电商,14.85,15.20,+2.36%,0.03%,16.34,14.83,+16.71%,+12.23%,-0.61%,+60.51%,10.17%,4006000,--,20225,+0.02,36.87,--,230000000,230000000,2962760亿,-9.73%,1.31,6,-88.58,--,--,--,20010824,
,SH603065,宿迁联盛,--,+10.03%,13.60,+1.24,13.60,--,9863708,134146429,1117800↑,+0.00%,+0.00%,-0.00,2.35%,+100.00,5697959000,5697959000,100.00%,244620370,17986792,+0.00%,--,--,--,--,--,9863708,0,--,--,无,有,0.90,0.56,,5439015,2.85,0.010,其他化学制品,化学制品,12.36,13.60,+10.03%,0.53%,13.60,13.60,+45.45%,+86.05%,+72.37%,+68.00%,0.00%,17986792,--,1570,+0.03,23.64,--,418967570,418967570,-6125867亿,-30.10%,4.77,0,929.72,--,--,--,20230321,
,SH603528,多伦科技,--,+10.03%,7.13,+0.65,7.13,--,28488325,197294600,25800↑,+0.00%,+8.85%,+3.16,4.04%,+100.00,5033281800,5033281800,100.00%,29372862,4119616,+0.00%,--,--,--,--,--,13189101,15299224,0.862,--,无,无,1.23,2.36,,-20172715,2.68,-0.029,垂直应用软件,软件开发,6.48,6.55,+1.08%,0.00%,7.13,6.42,+3.33%,+1.28%,-9.75%,-26.27%,10.96%,4119616,--,18922,+0.02,48.52,--,705930130,705930130,-23878083亿,-795.8%,2.66,4,-130.10,--,--,--,20160503,
4,SH600862,中航高科,--,+10.03%,18.87,+1.72,18.87,--,33361710,620203950,49200↑,+0.00%,+4.83%,+1.63,2.39%,+100.00,26286837000,26286837000,100.00%,79856444,4231926,+0.00%,--,--,--,--,--,17582211,15779499,1.11,--,无,无,0.69,2.05,28.45,250932200,3.31,0.181,航空装备,军工装备,17.15,18.00,+4.96%,0.05%,18.87,17.91,+5.77%,+5.89%,-5.79%,-20.14%,5.60%,4231926,--,32698,+0.12,36.55,--,1393049100,1393049100,292863410亿,-29.87%,5.69,7,-41.75,--,--,--,19940520,
,SH600857,宁波中百,--,+10.03%,15.58,+1.42,15.58,--,17949270,270195850,38800↑,+0.00%,+9.72%,+3.72,8.00%,+100.00,3494904300,3494904300,100.00%,1533072,98400,+0.00%,--,--,--,--,--,9709150,8240120,1.18,--,无,无,0.87,1.50,74.93,19048969,3.95,0.085,百货零售,零售,14.16,14.20,+0.28%,0.00%,15.58,14.20,+1.23%,+0.74%,+11.89%,+14.01%,9.75%,98400,--,14913,+0.02,18.08,--,224319920,224319920,25403805亿,285.6%,3.94,6,-128.77,--,--,--,19940425,
