,代码,名称,,涨幅,现价,涨跌,买价,卖价,总手,总金额,现手,1分钟涨速,实体涨幅,现均差%,换手,委比%,总市值,流通市值,流通比例,封单额_新,封单量_新,4分钟涨速,当日偏离值,异动偏离值,10日内偏离值,30日内偏离值,10日异动次数,内盘,外盘,内外比,备注,利空,利好,主力净量,量比,TTM市盈率,净利润,市净率,每股盈利,细分行业,所属行业,昨收,开盘,开盘涨幅,竞价换手,最高,最低,5日涨幅,10日涨幅,20日涨幅,年初至今,振幅,买量,卖量,笔数,贡献度,机构动向,异动类型,总股本,流通股本,利润总额,净利润增长率,每股净资产,金叉个数,散户数量,自选时间,自选价格,自选收益,上市日期,
4,SZ002965,祥鑫科技,--,+4.15%,40.14,+1.60,40.14,40.15,23632732,962490080,300--,-0.02%,-0.82%,-1.52,12.41%,+8.13,10652367600,7643286600,71.75%,--,--,-0.05%,--,--,--,--,--,10715974,12916758,0.830,--,无,无,0.25,3.66,204.8,-17066197,2.51,-0.064,其他汽车零部件,汽车零部件,38.54,40.47,+5.01%,--,41.99,39.90,+6.70%,+23.89%,+12.69%,-0.84%,5.42%,200,4100,53844,--,3.27,--,265380360,190415710,-25380081亿,-119.9%,15.98,3,-36.88,--,--,--,20191025,
4,SH603444,吉比特,--,+4.15%,341.01,+13.59,340.68,341.03,1616995,541187170,100--,-0.03%,+3.34%,+1.93,2.24%,-50.00,24566736000,24566736000,100.00%,--,--,-0.17%,--,--,--,--,--,720859,896136,0.804,--,无,无,0.21,2.42,12.11,517544470,4.09,7.18,游戏,游戏,327.42,330.00,+0.79%,--,343.90,324.49,+1.80%,+2.73%,-9.37%,-18.19%,5.93%,100,100,10368,+0.05,18.22,--,72041101,72041101,751823380亿,82.68%,83.36,5,-121.23,--,--,--,20170104,
4,SZ000735,罗 牛 山,--,+4.15%,5.27,+0.21,5.27,5.28,24648394,127699180,400--,+0.00%,+2.93%,+1.76,2.14%,-43.47,6068476600,6065229900,99.95%,--,--,-0.19%,--,--,--,--,--,11440887,13207507,0.866,--,无,无,0.11,2.71,,-165935660,1.46,-0.144,生猪养殖,养殖业,5.06,5.12,+1.19%,--,5.29,5.07,+1.15%,-5.72%,-15.07%,-41.48%,4.35%,92600,75100,17268,--,20.63,--,1151513580,1150897520,-181015490亿,-2143%,3.62,4,-13.64,--,--,--,19970611,
32,SH688799,华纳药厂,--,+4.15%,47.94,+1.91,47.90,47.93,2723970,128086010,200--,-0.21%,+3.32%,+1.99,2.04%,+21.18,6406557800,6406557800,100.00%,--,--,-0.27%,--,--,--,--,--,1332135,1391835,0.957,--,无,无,0.01,2.16,28.61,26876980,3.03,0.201,化学制剂,化学制药,46.03,46.40,+0.80%,--,48.47,45.77,-1.34%,-4.54%,-16.54%,+0.50%,5.87%,726,200,5632,+0.01,0.82,--,133637000,133637000,33188649亿,-34.79%,15.81,9,-94.10,--,--,--,20210713,
32,SH688116,天奈科技,--,+4.14%,38.70,+1.54,38.65,38.70,7589749,289076450,220--,-0.13%,+3.26%,+1.65,2.07%,+16.83,14184790000,14184790000,100.00%,--,--,-0.10%,--,--,--,--,--,3243117,4346632,0.746,--,无,无,0.10,1.44,62.75,56392787,3.77,0.154,电池化学品,电池,37.16,37.48,+0.86%,--,38.88,36.96,-1.48%,-11.18%,-5.86%,-17.92%,5.17%,700,697,12144,+0.03,6.55,--,366532050,366532050,64356580亿,-3.01%,10.28,5,-75.03,--,--,--,20190925,
4,SZ300857,协创数据,--,+4.14%,227.49,+9.05,227.43,227.49,15865412,3610136500,600--,+0.12%,+1.79%,-0.03,3.26%,+76.80,111325198000,110755781000,99.49%,--,--,-0.15%,--,--,--,--,--,7957295,7908117,1.01,--,无,无,0.43,1.76,63.78,750356500,21.23,1.53,其他计算机设备,计算机设备,218.44,223.50,+2.32%,--,232.50,219.00,-0.43%,-5.07%,-16.98%,+89.19%,6.18%,300,200,75892,+1.37,13.67,--,489363040,486860000,867066630亿,343.4%,10.71,2,-292.84,--,--,--,20200727,
4,SH603067,振华股份,--,+4.14%,33.21,+1.32,33.20,33.21,13627446,448176430,200--,+0.06%,+1.25%,+1.01,1.80%,+45.78,25090999000,25090999000,100.00%,--,--,-0.09%,--,--,--,--,--,6162908,7464538,0.826,--,无,无,0.15,0.82,37.83,121617475,6.13,0.170,无机盐,化学原料,31.89,32.80,+2.85%,--,33.49,32.00,-8.46%,-5.28%,-15.84%,+15.27%,4.67%,7300,1100,32794,+0.05,15.26,--,755525400,755525400,145834140亿,3.61%,5.42,1,-18.15,--,--,--,20160913,
4,SZ301349,信德新材,--,+4.13%,57.17,+2.27,57.16,57.17,3111300,176969600,100--,-0.09%,+3.42%,+0.53,2.77%,-3.06,8146638100,6432548900,78.96%,--,--,-0.24%,--,--,--,--,--,1588902,1522398,1.04,--,无,无,-0.01,1.08,130.0,31311644,2.95,0.220,电池化学品,电池,54.90,55.28,+0.69%,--,58.38,55.20,-0.16%,-10.45%,+20.11%,+71.72%,5.79%,700,400,14386,--,-0.88,--,142498480,112516161,41528582亿,330.3%,19.40,3,5.77,--,--,--,20220909,
4,SZ300073,当升科技,--,+4.13%,50.13,+1.99,50.13,50.14,9811673,482600020,1200--,+0.08%,+2.45%,+1.96,1.94%,-28.57,27285442000,25364342000,92.96%,--,--,+0.00%,--,--,--,--,--,4460036,5351637,0.833,--,无,无,0.09,1.42,34.17,276837460,1.82,0.509,电池化学品,电池,48.14,48.93,+1.64%,--,50.33,48.10,-2.47%,-9.76%,-14.01%,-12.84%,4.63%,1800,300,30155,+0.34,8.42,--,544293670,505971310,360326350亿,150.3%,27.49,0,-40.51,--,--,--,20100427,
4,SH601677,XD明泰铝,--,+4.12%,17.17,+0.68,17.16,17.18,36085307,608766470,13100--,+0.06%,+2.20%,+1.82,2.90%,+21.24,21351301000,21347300000,99.98%,--,--,-0.17%,--,--,--,--,--,17072529,19012778,0.898,--,无,无,-0.06,1.49,9.61,702045970,1.08,0.565,铝,工业金属,16.49,16.80,+1.88%,--,17.32,16.50,-4.05%,-7.06%,+2.17%,+17.80%,4.97%,12900,1200,42935,+0.04,-4.08,--,1243523630,1243290630,837284150亿,59.68%,15.93,2,35.83,--,--,--,20110919,
4,SH600160,巨化股份,--,+4.12%,42.69,+1.69,42.69,42.77,78276813,3288799300,6200--,+0.12%,+3.87%,+1.65,2.90%,-49.15,115252160000,115252160000,100.00%,--,--,+0.26%,--,--,--,--,--,41839847,36436966,1.15,--,无,无,0.12,1.59,27.76,1173009940,5.33,0.434,氟化工,化学制品,41.00,41.10,+0.24%,--,43.05,41.10,+9.77%,+30.79%,+20.15%,+12.76%,4.76%,29200,19400,114445,+0.24,4.67,--,2699746100,2699746100,1524583000亿,45.93%,8.01,0,-27.36,--,--,--,19980626,
4,SH603312,西典新能,--,+4.12%,34.61,+1.37,34.57,34.65,988600,33821945,300--,+0.09%,+3.31%,+1.20,1.94%,-75.88,5537582700,1762323900,31.82%,--,--,+0.09%,--,--,--,--,--,463700,524900,0.883,--,无,无,0.01,1.51,22.26,59773637,3.00,0.370,输变电设备,电网设备,33.24,33.50,+0.78%,--,34.69,33.50,-6.08%,-11.55%,-9.09%,-25.41%,3.58%,100,600,3863,+0.01,1.71,--,159999500,50919500,74918406亿,-16.81%,11.52,12,0.00,--,--,--,20240111,
4,SZ002428,云南锗业,--,+4.11%,91.87,+3.63,91.87,91.90,94100860,8516275000,2000--,+0.38%,+2.65%,+1.55,14.41%,+6.09,60002134000,59994383000,99.99%,--,--,+0.00%,--,--,--,--,--,50967289,43133571,1.18,--,无,有,-0.52,2.31,3149,9107110,40.84,0.014,其他小金属,小金属,88.24,89.50,+1.43%,--,92.79,87.00,+7.45%,+0.76%,+1.70%,+189.35%,6.56%,600,2600,252202,--,-3.99,--,653120000,653035630,9089611亿,-10.71%,2.25,1,8.57,--,--,--,20100608,
,SH603843,*ST正平,--,+4.11%,8.62,+0.34,8.61,8.62,11394900,97598851,6600--,+0.00%,+2.13%,+0.66,1.63%,-67.77,6030752300,6030752300,100.00%,--,--,+0.12%,--,--,--,--,--,5613340,5781560,0.971,--,无,无,0.23,1.36,,-26115410,234.2,-0.040,基础建设,建筑装饰,8.28,8.44,+1.93%,--,8.68,8.38,+7.35%,+6.29%,-5.27%,+50.70%,3.62%,13200,900,4143,--,37.86,--,699623240,699623240,-31305997亿,-279.2%,0.04,6,-90.42,--,--,--,20160905,
32,SH688419,耐科装备,--,+4.10%,57.34,+2.26,57.30,57.34,9075066,551194630,159--,+0.51%,-4.43%,-6.17,7.92%,+31.33,6568392700,6568392700,100.00%,--,--,+0.04%,--,--,--,--,--,5097333,3977733,1.28,--,无,有,-0.38,5.38,91.41,14321202,6.24,0.130,其他专用设备,专用设备,55.08,60.00,+8.93%,--,64.00,57.00,+23.58%,+9.93%,+27.31%,+107.83%,12.71%,200,2041,18351,+0.01,-5.68,--,114551669,114551669,16198271亿,-37.19%,9.19,3,371.27,--,--,--,20221107,
,SH600262,北方股份,--,+4.10%,21.57,+0.85,21.57,21.59,2415920,51447119,100--,+0.00%,+2.37%,+1.33,1.42%,-40.48,3666900000,3666900000,100.00%,--,--,-0.14%,--,--,--,--,--,935151,1480769,0.632,--,无,无,0.01,1.80,16.14,75238666,1.96,0.440,能源及重型设备,专用设备,20.72,21.07,+1.69%,--,21.65,20.95,-2.31%,-2.66%,-13.30%,-17.13%,3.38%,900,2400,5378,+0.01,3.33,--,170000000,170000000,89328705亿,18.56%,11.01,8,0.00,--,--,--,20000630,
4,SZ300712,永福股份,--,+4.10%,21.08,+0.83,21.04,21.08,1796900,37238033,200--,+0.05%,+2.18%,+1.76,0.96%,+28.95,3953470400,3936470500,99.57%,--,--,+0.14%,--,--,--,--,--,767850,1029050,0.746,--,无,无,-0.04,1.47,567.9,2510222,3.09,0.014,基础建设,建筑装饰,20.25,20.63,+1.88%,--,21.15,20.11,-5.39%,-9.10%,-16.55%,-19.94%,5.14%,1900,600,4436,--,-17.18,--,187546040,186739590,-2751287亿,-86.87%,6.83,7,15.18,--,--,--,20171031,
32,SH688338,赛科希德,--,+4.09%,24.95,+0.98,24.94,24.95,611586,14985638,210--,+0.28%,+3.14%,+1.87,0.58%,-9.53,2648252900,2648252900,100.00%,--,--,+0.28%,--,--,--,--,--,193429,418157,0.463,--,无,无,0.10,1.56,30.87,19318295,1.55,0.190,体外诊断,医疗器械,23.97,24.19,+0.92%,--,24.99,23.82,+1.63%,-3.03%,-10.61%,-2.62%,4.88%,5979,1290,868,+0.01,32.81,--,106142400,106142400,23147878亿,-16.49%,16.10,2,-66.38,--,--,--,20200806,
4,SZ002662,峰璟股份,--,+4.09%,3.31,+0.13,3.31,3.32,13358400,43604174,100--,+0.00%,+3.12%,+1.44,0.89%,+10.08,4965000000,4964937400,100.00%,--,--,+0.00%,--,--,--,--,--,5279600,8078800,0.654,--,无,无,0.10,1.88,21.89,20832354,1.11,0.010,车身附件及饰件,汽车零部件,3.18,3.21,+0.94%,--,3.37,3.16,-1.49%,-4.61%,-9.81%,-17.66%,6.60%,98100,42400,5671,--,20.42,--,1500000000,1499981100,30092392亿,-51.44%,2.98,9,-26.70,--,--,--,20120309,
4,SH600416,湘电股份,--,+4.08%,9.94,+0.39,9.93,9.94,16832318,164785000,4200--,+0.10%,+3.11%,+1.57,1.14%,-44.85,14669277000,14669277000,100.00%,--,--,+0.10%,--,--,--,--,--,6879260,9953058,0.691,--,无,无,0.01,1.33,65.74,50853269,1.51,0.034,电机,电机,9.55,9.64,+0.94%,--,9.95,9.59,-7.19%,-13.79%,-19.06%,-37.01%,3.77%,900,35300,14194,+0.03,1.82,--,1475782400,1475782400,57572164亿,-3.11%,6.60,10,4.82,--,--,--,20020718,
4,SZ000723,美锦能源,--,+4.08%,4.08,+0.16,4.08,4.09,47499000,189465630,69400--,-0.24%,+4.08%,+2.33,1.08%,-52.23,17966272000,17931624000,99.81%,--,--,+0.00%,--,--,--,--,--,17739600,29759400,0.596,--,无,无,0.13,1.30,,-336356290,1.45,-0.080,焦炭加工,煤炭开采加工,3.92,3.92,+0.00%,--,4.09,3.90,-6.21%,-5.77%,+1.24%,-13.19%,4.85%,78100,290100,18721,+0.22,21.15,--,4403498000,4395005900,-424061530亿,6.24%,2.81,2,-12.12,--,--,--,19970515,
32,SH688180,君实生物-U,--,+4.08%,30.63,+1.20,30.64,30.67,11456539,344926320,2691--,-0.26%,+3.17%,+1.78,1.49%,-2.15,31447511000,23474653000,74.65%,--,--,-0.39%,--,--,--,--,--,5674977,5781562,0.982,--,无,无,0.12,1.86,,-20564028,5.33,-0.020,其他生物制品,生物制品,29.43,29.69,+0.88%,--,30.89,29.17,+1.69%,-10.54%,-20.54%,-10.33%,5.84%,400,2316,23009,+0.06,14.27,--,1026689870,766394170,-37842585亿,91.24%,5.74,4,-59.77,--,--,--,20200715,
4,SH600478,科力远,--,+4.07%,5.62,+0.22,5.62,5.63,22804296,126787188,2000--,-0.18%,+2.18%,+1.11,1.37%,-35.58,9360339900,9360339900,100.00%,--,--,-0.18%,--,--,--,--,--,9894655,12909641,0.767,--,无,无,0.08,1.75,65.84,38750689,3.19,0.023,锂电池,电池,5.40,5.50,+1.85%,--,5.65,5.42,-1.06%,-4.75%,-17.84%,-18.43%,4.26%,68500,50000,17633,+0.02,13.29,--,1665540900,1665540900,45347265亿,4.88%,1.76,9,-6.99,--,--,--,20030918,
4,SH600038,中直股份,--,+4.07%,28.36,+1.11,28.36,28.37,10643700,299373380,600--,+0.00%,+3.65%,+0.86,1.59%,-16.74,23252172000,18971003000,81.59%,--,--,-0.07%,--,--,--,--,--,4890568,5753132,0.850,--,无,无,0.17,2.78,47.67,37853668,1.32,0.046,航空装备,军工装备,27.25,27.36,+0.40%,0.01%,28.60,27.36,+5.19%,+4.41%,-5.34%,-20.98%,4.55%,400,1900,19045,+0.05,25.23,--,819893210,668935220,23452066亿,-81.26%,21.49,4,-34.25,--,--,--,20001218,
,SZ300460,ST惠伦,--,+4.07%,8.69,+0.34,8.69,8.70,4903300,42693154,100--,+0.12%,+1.28%,-0.20,1.75%,-52.21,2440188900,2440188900,100.00%,--,--,+0.12%,--,--,--,--,--,2325150,2578150,0.902,--,无,无,0.02,1.67,,-8358437,5.31,-0.030,被动元件,元件,8.35,8.58,+2.75%,--,8.94,8.54,-5.65%,-7.06%,-18.02%,+13.30%,4.79%,1400,11100,2548,--,2.10,--,280804250,280804250,-8244504亿,43.64%,1.64,0,-6.85,--,--,--,20150515,
,SZ300815,玉禾田,--,+4.07%,18.92,+0.74,18.89,18.91,4148220,76577091,11400--,+0.21%,+3.05%,+2.53,1.06%,-97.81,7541360600,7385995700,97.94%,--,--,+0.00%,--,--,--,--,--,1944160,2204060,0.882,--,无,无,-0.01,2.03,13.44,164223130,1.60,0.412,固废治理,环境治理,18.18,18.36,+0.99%,--,18.93,17.94,-3.96%,-6.34%,-12.69%,-15.66%,5.45%,1400,1900,5803,--,-2.12,--,398592000,390380320,233592200亿,1.83%,11.80,10,7.32,--,--,--,20200123,
4,SZ300699,光威复材,--,+4.07%,28.40,+1.11,28.39,28.40,13327732,376679650,100↑,+0.04%,+2.53%,+0.50,1.62%,+39.58,23610397000,23328070000,98.80%,--,--,-0.07%,--,--,--,--,--,6182514,7145218,0.865,--,无,无,0.05,1.69,41.42,121412369,4.07,0.150,航空装备,军工装备,27.29,27.70,+1.50%,0.01%,28.65,27.69,-3.10%,-5.08%,-16.76%,-28.03%,3.52%,600,4200,25715,+0.29,5.32,--,831352000,821410900,147970330亿,-21.58%,6.98,10,-19.56,20260609,28.20,+0.71%,20170901,
4,SZ000905,厦门港务,--,+4.07%,8.70,+0.34,8.69,8.70,6969100,59862778,100--,+0.00%,+2.96%,+1.32,0.94%,-8.37,13418078800,6453726100,48.10%,--,--,-0.12%,--,--,--,--,--,2720950,4248150,0.641,--,无,无,-0.01,1.46,65.39,170829870,1.46,0.111,港口,港口航运,8.36,8.45,+1.08%,--,8.72,8.43,-3.33%,-6.25%,-20.04%,-33.08%,3.47%,19400,45000,10513,--,-6.14,--,1542307900,741807600,298568200亿,-0.316%,5.95,10,-0.89,--,--,--,19990429,
4,SZ001203,大中矿业,--,+4.06%,42.76,+1.67,42.75,42.76,25566837,1069260200,2600--,-0.14%,+4.29%,+2.28,1.96%,+8.62,65554519000,55843453000,85.19%,--,--,-0.26%,--,--,--,--,--,12762305,12804532,0.997,--,无,无,0.19,1.67,98.01,157597060,8.93,0.100,冶钢原料,钢铁,41.09,41.00,-0.22%,--,43.30,40.60,+13.33%,+9.64%,+0.92%,+39.51%,6.57%,7700,1000,53815,+0.79,18.73,--,1533080400,1305974120,183766820亿,-29.89%,4.79,2,-34.20,--,--,--,20210510,
,SZ002170,芭田股份,--,+4.06%,11.53,+0.45,11.53,11.54,14382400,161884630,600--,+0.17%,+3.32%,+2.48,1.83%,-46.94,11188155200,9075603400,81.12%,--,--,+0.00%,--,--,--,--,--,6168850,8213550,0.751,--,无,无,0.13,1.82,11.03,273539000,2.76,0.282,复合肥,农化制品,11.08,11.16,+0.72%,--,11.58,10.97,-0.09%,+0.35%,-9.28%,-0.69%,5.51%,11500,69300,13296,--,19.70,--,970351710,787129530,365719800亿,60.26%,4.17,0,-24.74,--,--,--,20070919,
4,SH600685,中船防务,--,+4.06%,26.14,+1.02,26.14,26.15,8741048,225436200,500--,+0.04%,+3.08%,+1.39,1.06%,+3.82,36949057000,21472316000,58.11%,--,--,+0.00%,--,--,--,--,--,3837752,4903296,0.783,--,无,无,0.09,1.69,30.29,396156620,2.03,0.280,航海装备,军工装备,25.12,25.36,+0.96%,--,26.25,25.24,-3.72%,-7.40%,-14.88%,-8.12%,4.02%,2100,1900,19844,+0.07,28.65,--,1413506400,821435180,472729920亿,114.8%,12.90,9,-15.01,--,--,--,19931028,
,SH600530,交大昂立,--,+4.05%,6.16,+0.24,6.16,6.17,11226000,68467249,100--,-0.16%,+4.23%,+1.03,1.45%,+26.67,4773507200,4773507200,100.00%,--,--,-0.16%,--,--,--,--,--,5596000,5630000,0.994,--,无,无,0.20,1.54,1173,-6306900,15.19,-0.008,其他食品,食品加工制造,5.92,5.91,-0.17%,--,6.28,5.81,-4.50%,-16.42%,-17.43%,-4.35%,7.94%,7000,4300,7498,+0.01,33.27,--,774920000,774920000,-4230740亿,8.39%,0.41,7,-36.71,--,--,--,20010702,
4,SZ300976,达瑞电子,--,+4.05%,69.82,+2.72,69.80,69.81,7634683,552568970,600--,+0.00%,-1.29%,-3.81,6.34%,-4.50,13065552400,8403946000,64.32%,--,--,-0.09%,--,--,--,--,--,4074871,3559812,1.14,--,无,无,-0.22,1.90,44.00,71977674,3.56,0.385,消费电子零部件及组装,消费电子,67.10,70.73,+5.41%,--,76.30,69.77,+4.41%,+10.70%,+29.67%,+64.64%,9.73%,700,100,30158,--,-5.20,--,187131950,120365883,86048633亿,25.80%,19.59,2,155.64,--,--,--,20210419,
4,SH601890,亚星锚链,--,+4.05%,8.73,+0.34,8.72,8.73,17844562,153806130,100--,+0.00%,+3.68%,+1.32,1.86%,-56.49,8375562000,8375562000,100.00%,--,--,+0.00%,--,--,--,--,--,6832213,11012349,0.620,--,无,无,0.06,1.87,23.98,84390735,2.15,0.088,航海装备,军工装备,8.39,8.42,+0.36%,--,8.77,8.42,-3.00%,-3.22%,-13.82%,-15.16%,4.17%,30600,27800,17351,+0.02,10.27,--,959400000,959400000,102919084亿,60.75%,4.06,9,-8.58,--,--,--,20101228,
,SH600738,XD丽尚国,--,+4.05%,4.11,+0.16,4.10,4.11,6811200,27605186,1400--,+0.00%,+2.24%,+1.45,0.90%,+5.47,3129087800,3126338100,99.91%,--,--,+0.00%,--,--,--,--,--,2324700,4486500,0.518,--,无,无,0.16,1.57,18.79,61387086,1.45,0.080,商业物业经营,零售,3.95,4.02,+1.77%,--,4.13,3.96,-0.72%,-3.97%,-6.80%,-18.77%,4.30%,32400,97800,6199,+0.01,57.69,--,761335240,760666200,82069547亿,4.31%,2.84,10,-15.89,--,--,--,19960802,
,SZ002392,北京利尔,--,+4.05%,7.71,+0.30,7.71,7.72,16129802,123822752,11700--,+0.13%,+3.07%,+0.45,1.39%,+14.92,9178684400,8924684100,97.23%,--,--,-0.26%,--,--,--,--,--,7154100,8975702,0.797,--,无,无,0.02,1.45,22.67,130407596,1.54,0.110,耐火材料,建筑材料,7.41,7.48,+0.94%,--,7.79,7.48,-3.87%,-3.87%,-26.92%,+3.07%,4.18%,9100,8800,15772,--,3.19,--,1190490840,1157546570,145260000亿,3.11%,5.00,0,-2.65,--,--,--,20100423,
4,SH603049,中策橡胶,--,+4.05%,47.07,+1.83,47.07,47.08,1977988,91848463,100--,+0.00%,+3.45%,+1.40,0.39%,-48.65,41162037000,23769421000,57.75%,--,--,+0.04%,--,--,--,--,--,624954,1353034,0.462,--,无,无,0.02,2.55,9.76,1219621060,1.61,1.39,轮胎轮毂,汽车零部件,45.24,45.50,+0.57%,--,47.10,45.48,+1.01%,+1.23%,-1.09%,-15.87%,3.58%,2400,2300,5964,+0.08,16.71,--,874485600,504980260,1325747920亿,5.91%,29.23,10,-5.91,--,--,--,20250605,
4,SZ002902,铭普光磁,--,+4.04%,32.93,+1.28,32.92,32.93,19098404,626129930,1100--,-0.21%,+1.23%,+0.46,10.75%,-12.18,7738848400,5849423300,75.59%,--,--,-0.27%,--,--,--,--,--,8541705,10556699,0.809,--,无,无,0.86,1.63,,-22858276,12.75,-0.097,通信网络设备及器件,通信设备,31.65,32.53,+2.78%,--,33.88,31.40,-3.37%,-1.14%,-16.84%,+45.13%,7.84%,1900,700,47100,--,20.59,--,235009060,177632050,-29825866亿,51.33%,2.58,4,-130.12,--,--,--,20170929,
,SZ000011,深物业A,--,+4.03%,7.48,+0.29,7.48,7.49,4270600,31779605,1400--,+0.00%,+3.31%,+0.54,0.81%,+51.86,4457923600,3938037100,88.34%,--,--,-0.27%,--,--,--,--,--,1785330,2485270,0.718,--,无,有,-0.01,1.78,2711,-27235246,1.32,-0.046,房地产服务,房地产,7.19,7.24,+0.70%,--,7.72,7.12,-1.32%,+1.77%,-1.58%,-16.98%,8.34%,3200,7600,4874,--,-25.14,--,595979090,526475540,-30712332亿,-644.1%,5.65,0,0.00,--,--,--,19920330,
4,SZ300153,科泰电源,--,+4.03%,23.74,+0.92,23.74,23.75,6248632,147586910,100--,-0.08%,+2.20%,+0.53,1.96%,+48.76,7596800000,7557157000,99.48%,--,--,-0.04%,--,--,--,--,--,2388835,3859797,0.619,--,无,无,0.02,1.32,132.3,20342176,8.11,0.064,其他电源设备,其他电源设备,22.82,23.23,+1.80%,--,23.90,23.07,-7.95%,-11.94%,-25.18%,-18.14%,3.64%,900,4200,16619,--,2.35,--,320000000,318330120,30565691亿,46.80%,2.93,11,-2.36,--,--,--,20101229,
,SZ001229,魅视科技,--,+4.03%,27.36,+1.06,27.35,27.38,4851466,133260696,1800--,+0.81%,+3.09%,-0.41,6.58%,+34.07,3924302300,2017833000,51.42%,--,--,+0.63%,--,--,--,--,--,2329546,2521920,0.924,--,无,无,0.44,4.06,66.59,-4686001,3.88,-0.033,其他计算机设备,计算机设备,26.30,26.54,+0.91%,--,28.93,26.18,+1.15%,+4.97%,+7.72%,-11.17%,10.46%,100,300,8964,--,18.40,--,143432100,73751205,-4578636亿,-180.0%,7.06,0,-58.71,--,--,--,20220808,
,SH605086,龙高股份,--,+4.03%,28.91,+1.12,28.91,28.95,1797000,51466062,300--,+0.00%,+3.25%,+0.97,1.00%,+45.02,5180672000,5180672000,100.00%,--,--,-0.38%,--,--,--,--,--,912250,884750,1.03,--,无,无,0.04,2.07,45.18,18860854,3.18,0.110,非金属材料,非金属材料,27.79,28.00,+0.76%,--,29.29,27.85,-0.34%,-7.04%,-14.19%,-36.68%,5.18%,400,100,3428,+0.01,7.28,--,179200000,179200000,21743608亿,-25.99%,9.09,7,-20.48,--,--,--,20210416,
,SZ300027,ST华谊,--,+4.02%,1.81,+0.07,1.80,1.81,28825050,50924751,8400--,+0.00%,+2.84%,+2.49,1.12%,+17.55,5021855700,4645015700,92.50%,--,--,+0.00%,--,--,--,--,--,11001697,17823353,0.617,--,无,无,0.05,0.78,,-28728392,,-0.120,影视院线,影视院线,1.74,1.76,+1.15%,--,1.81,1.74,-5.73%,-1.09%,-5.73%,-16.59%,4.02%,856303,699800,3286,--,4.19,--,2774505900,2566307000,-29060412亿,-245.4%,-0.00,5,58.11,--,--,--,20091030,
4,SH600456,宝钛股份,--,+4.02%,29.75,+1.15,29.76,29.77,8250070,243219040,2700--,+0.13%,+2.66%,+0.94,1.73%,+0.87,14213882000,14213882000,100.00%,--,--,-0.03%,--,--,--,--,--,3703102,4546968,0.814,--,无,无,0.06,2.33,37.54,58916329,1.96,0.123,其他小金属,小金属,28.60,28.98,+1.33%,0.01%,29.98,28.91,-4.62%,-5.88%,-11.09%,-24.01%,3.74%,900,2400,19513,+0.03,12.17,--,477777540,477777540,96031558亿,-27.40%,15.16,8,-11.50,20260608,29.58,+0.57%,20020412,
32,SH688779,五矿新能,--,+4.02%,8.80,+0.34,8.80,8.81,33759726,292991230,5920--,-0.11%,+2.33%,+1.43,1.75%,+42.51,16977135000,16977135000,100.00%,--,--,-0.23%,--,--,--,--,--,13497383,20262343,0.666,--,无,无,0.00,1.82,45.50,81249498,2.39,0.042,电池化学品,电池,8.46,8.60,+1.65%,--,8.87,8.47,+5.26%,-0.57%,-10.75%,+17.49%,4.73%,47603,36842,26598,+0.03,0.38,--,1929219900,1929219900,131127834亿,227.2%,3.68,1,0.00,--,--,--,20210811,
,SZ002887,绿茵生态,--,+4.02%,12.17,+0.47,12.17,12.19,4462730,54983292,1000--,-0.16%,+3.14%,-1.29,2.05%,+76.73,3723871700,2643705100,70.99%,--,--,-0.33%,--,--,--,--,--,2276600,2186130,1.04,--,无,无,-0.07,2.09,27.59,40267544,1.56,0.132,综合环境治理,环境治理,11.70,11.80,+0.85%,--,12.69,11.80,-2.41%,-6.24%,-13.38%,+34.33%,7.61%,3400,1100,8880,--,-29.30,--,305987810,217231310,48598513亿,50.75%,7.78,5,9.25,--,--,--,20170801,
4,SH600498,烽火通信,--,+4.02%,63.44,+2.45,63.44,63.46,168437090,10768448700,800--,-0.06%,+1.50%,-0.81,13.25%,+40.53,86162145000,80671665000,93.63%,--,--,-0.17%,--,--,--,--,--,85632029,82805061,1.03,--,无,无,-0.37,1.93,205.6,38392483,4.90,0.030,通信网络设备及器件,通信设备,60.99,62.50,+2.48%,--,66.82,60.50,+12.32%,+22.26%,+16.85%,+97.76%,10.36%,100,300,288909,+0.17,-2.55,--,1358167500,1271621460,46807910亿,-30.44%,12.94,0,-60.52,--,--,--,20010823,
,SZ002992,宝明科技,--,+4.01%,42.24,+1.63,42.16,42.24,1406600,59615484,100--,+0.14%,+2.80%,-0.35,0.90%,+3.72,7639891100,6599370700,86.38%,--,--,-0.02%,--,--,--,--,--,625300,781300,0.800,--,无,无,0.03,1.60,492.4,-14031116,10.38,-0.080,LED,光学光电子,40.61,41.09,+1.18%,--,43.44,41.09,+0.69%,+0.57%,-12.13%,-11.28%,5.79%,200,900,3688,--,7.15,--,180868640,156235100,-15451589亿,20.30%,4.07,4,-7.32,--,--,--,20200803,
32,SH688776,国光电气,--,+4.01%,60.91,+2.35,60.91,61.02,1695119,101914977,416--,+0.07%,+4.01%,+1.34,1.56%,-23.50,6601634100,6601634100,100.00%,--,--,+0.18%,--,--,--,--,--,974360,720759,1.35,--,无,无,-0.07,1.71,,-40122631,3.87,-0.370,军工电子,军工电子,58.56,58.56,+0.00%,--,61.33,58.56,-5.79%,-6.22%,-22.40%,-39.54%,4.73%,30,268,6078,+0.01,-13.29,--,108383419,108383419,-46615012亿,-1995%,15.75,10,10.29,--,--,--,20210831,
